Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CHD,16.41,55.84,0.3,8.8,4.3,2.7,0.6,,,6.9,63.67,1.37,,58.76,5.53,0.6,0.34,103.0,1.62,70.26,74.32,32.28,2.14,0.53,,0.34,1.07,33.84,26.12,30.93,21.6,18.23,4.27,4.46,2.96,0.48,14.41,3.46,1.08,27.52,3,8.28,3.85,104.56,45.65,11.4,,9.08,,18.56,6.02,46.19,30.93,8.84,4.18,,2.29,2.06,,29.06,,1.05,,,23.05,48.04,,2.1,,1.09,6.35,83.6,10.74,13.41,,12.61,,1.94,35.89,,,10,23428593908.0,Household/Personal Care,Consumer Non-Durables
CHDN,15.89,45.95,1.9,37.2,7.1,78.6,146.5,6.9,7.46,35,33.57,0.39,2.62,42.46,1.92,0.22,0.03,147.68,0.55,,38.04,5.66,4.65,4.41,,0.07,0.26,17.52,14.18,96.74,,,,5.52,5.71,0.15,5.71,1.41,0.28,20.74,20.69,17.82,8.67,167.34,34.43,2.42,,15.45,,26.06,9.89,26.9,26.19,0.82,4.12,,0.84,5.54,,72.08,,0.97,,,14.72,30.25,1.05,5.54,,0.55,5.88,31.95,13.41,43.56,,7.51,,,49.06,,,9,8952102209.0,Movies/Entertainment,Consumer Services
CHE,,31.55,1.9,9.2,5.7,,3.9,,,5.5,26.23,0.43,3.54,27.93,13.31,0.9,1.61,552.41,1.85,2.67,11.88,27.89,0.32,0.12,,0.07,0.31,19.92,17.2,25.26,16.64,14.93,3.07,3.32,5.02,0.7,13.15,3.78,0.37,22.01,10.23,9.1,6.38,581.13,35.66,232.55,,12.69,,15.88,6.7,27.91,24.11,2.44,3.54,,1.01,1.05,,26.96,4.32,1.03,,,23.33,31.97,3.64,1.94,17.45,1.81,17.83,115.68,28.15,26.22,,21.02,,3.02,36.41,,,10,7723149072.0,Hospital/Nursing Management,Health Services
CHEF,68.62,54.1,,7.4,,,,,19.14,31.7,64.24,,6.41,56.95,3.41,0.12,0.06,42.38,1.85,39.23,27.07,31.89,5.11,1.94,,,,20.86,13.74,42.94,16.14,10.45,0.61,0.67,4.79,0.27,1.57,3.47,,24.04,,17.8,8.53,41.91,24.03,2.46,,1.28,,3.23,3.49,37.18,34.46,,0.52,,,,,33.79,,1.03,,,16.15,32.18,,4.24,,1.06,2.79,14.85,9.09,10.43,,5.79,,,141.27,,,8,1136422043.0,Food Distributors,Distribution Services
CHGG,,55.37,7.4,24.9,,11.9,,0.9,,2.7,68.19,,,60.6,,0.71,0.56,1.75,0.89,,30.97,13.7,,1.69,,,,,,5.36,11.81,2.88,0.77,0.67,,0.33,12.12,45.66,,1.89,83.6,,,20.92,67.62,,,,,,0.49,,,,0.28,,,,,2.56,,0.06,,,1.13,,,0.1,1.11,0.89,,,,,,,,365.91,,,,2,1132455023.0,Miscellaneous Commercial Services,Commercial Services
CHH,14.83,59.49,3.7,,72.3,51.4,49.6,37.5,8.87,29.8,53.17,1.21,9.49,58.2,3.63,0.12,0.03,144.12,0.71,,59.35,51.28,3.96,,,0.17,0.8,20.38,17.37,62.75,16.98,15.4,6.69,5.42,4.91,,8.62,1.98,0.8,21.3,22.8,6.6,2.87,149.96,45,5.15,,16.27,,27.61,,27.61,21.23,1.54,4.52,,1.11,4.17,,51.06,,1,,,24.21,26.59,1,2.27,,0.71,10.39,67.73,23.06,,,13.17,,0.58,33.44,,,10,6318861630.0,Hotels/Resorts/Cruise lines,Consumer Services
CHK,,56.95,,,,,,19.6,45.02,,57.9,2.65,,56.11,4.69,1.16,0.51,92.26,2,,51.48,25.99,1.1,0.2,,1.42,2.48,51.7,11.22,83.11,9.07,4.43,2.39,5.19,1.93,0.76,6.28,1.19,2.48,19.3,,,,46.21,35.97,2.03,,6.3,,4.54,1.22,56.95,,,3.19,,,,,51.69,,,,,7.73,,,0.96,1.22,2,1.82,4.01,3.17,2.43,,1.23,,4.38,,,,4,11309855240.0,Integrated Oil,Energy Minerals
CHKP,41.64,25.22,6.3,,,7.1,7.5,2.3,,11.9,12.41,,28.26,18.39,8.79,0.86,,174.33,1.14,,56.78,64.99,,,,,,18.22,16.85,16.9,16.16,15.62,6.43,6.87,5.49,0.51,40.65,5.35,,17.51,11.61,9.01,5.64,164.81,87.7,379.78,,33.17,,34.6,6.78,23.82,19.31,3.07,7.91,,1.22,1.31,,19.51,4.21,0.9,,,19.07,22.76,2.89,1.2,20.66,1.14,15.12,1181.81,25.36,29.85,,15.83,,6.85,26.9,,,10,16426043746.0,Internet Software/Services,Technology Services
CHPT,,55.23,,,,,,,,36.8,74.11,,,62.58,,0.76,0.8,1.22,2.03,184.03,79.16,116.88,,1.31,,,,,,,,,1.63,1.5,,0.23,,,,,,61.71,10.67,7.38,10.79,,,,,,2.25,,,,1.1,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,2023503358.0,Specialty Stores,Retail Trade
CHRD,,41.43,,39.2,,,,,23.38,18.3,52.2,8.88,,44.14,1.95,0.12,0.18,131.72,0.96,8.69,3.11,79.17,0.56,0.13,,0.48,8.55,7.1,4.49,11.36,,,,1.99,14.08,0.67,17.45,9.49,8.55,9.07,,,8.38,166.95,31.97,38.58,,20.83,,28.12,0.93,6.38,6.28,,1.31,,,,,7.54,0.53,,,,3.29,5.3,,,0.99,0.91,11.38,19.43,18.36,16.06,,13.76,,10.59,,,,3,6571408628.0,Integrated Oil,Energy Minerals
CHRW,30.65,45.8,4.6,,6.1,,,18.3,,7.3,46.2,2.96,31.44,44.04,7.05,0.06,0.07,106.31,1.49,,30.16,52.19,2.78,1.17,,0.65,2.31,23.98,20.64,66.53,18.56,16.07,0.75,0.8,4.17,0.29,1.2,1.7,2.33,22.19,4.12,15.95,2.75,80.88,6.96,5.26,,1.96,,3.34,7.65,36.79,28.05,40.07,0.71,,2.25,5.2,,60.07,9.81,0.99,,,44.33,165.08,,1.66,77.04,1.49,6.4,45.94,18.9,23.46,,12.21,,3.78,20.8,,,10,10541695981.0,Air Freight/Couriers,Transportation
CHT,6.41,54.87,,0.4,3.6,3.1,5.4,135.4,,2.2,76.46,3.83,1.46,61.55,4.66,0.72,1.6,37.31,1.28,36.95,29.87,38.12,0.5,0.12,,0.99,3.97,19.63,10.62,20.25,,,,4.1,5.09,0.68,20.52,4.98,3.97,23.9,7,2.11,2.06,37.98,36.82,144.75,,16.39,,21.54,2.53,25.24,24.91,8.3,4.13,,,,,20.18,1.86,1.03,,,12.31,21.48,,1.44,3.13,1.13,6.95,15.64,10.38,9.75,,8.89,,3.85,20.84,,,10,28516275590.520023,Major Telecommunications,Communications
CHTR,,74.15,9.2,,,17,21.9,,65.89,16.1,88.17,,22.71,80.6,0.74,0.05,0.01,408.33,0.34,,10.83,19.91,4.57,6.83,,,,12.15,7.13,38.12,10.79,6.77,2.76,2.74,8.23,0.09,7.17,6.78,,11.58,25.81,10.66,,424.48,47.91,2.47,,8.52,,23.74,4.12,12.79,12.54,0.73,1.09,,0.4,0.49,,15.23,,0.51,,,4.05,13.61,0.72,0.65,,0.34,3.16,51.15,9.1,38.3,,6.83,,5.42,19.06,,,8,67045101736.0,Cable/Satellite TV,Consumer Services
CHWY,37.34,57.51,,,,,97.2,441.5,12.51,13.7,80.53,,82.4,64.63,5.65,0.34,1.34,29.46,0.85,33.82,51.08,5.49,2.12,1.06,,,,87.09,47.99,44.74,53.92,19.85,0.96,1.03,1.15,0.16,2.29,2.16,,49.32,,,5.93,38.7,28.98,14.34,,3.22,,0.59,25.18,35.49,33.1,,1.13,,,,,49.73,6.37,,,,33.46,58.01,,6.96,27.53,0.46,11.89,13.67,12.91,76,,16.76,,,,,,2,8671154784.0,Internet Retail,Retail Trade
CHX,3.77,40.96,1.6,2.6,,,,3.7,,13.7,50.4,1.29,,41.3,3.75,0.53,0.55,31.59,1.94,79.78,70.59,47.84,0.95,0.39,,0.21,1.21,11.69,7.85,13.69,10.11,7.32,1.42,1.58,8.55,0.54,11.42,6.96,1.24,14.82,,10.88,4.77,30.78,31.62,8.3,,8.59,,12.98,3.32,19.62,18.05,,1.63,,,,,14.6,2.43,,,,11.08,13.72,,1.47,7.4,1.2,9.51,40.69,19.54,18.15,,15.08,,4.32,,,,7,7322676117.000001,Chemicals: Specialty,Process Industries
CIEN,51.91,56.59,2.1,6.6,,,3.1,,,9,62.58,,39.61,56.56,2.73,1.26,0.69,68.79,4.06,166.52,53.78,83.64,4.26,0.55,,,,42.01,26.73,35.14,19.67,16.31,2.33,2.49,2.38,0.52,7.08,2.87,,25.26,,,,51.71,43.43,2.37,,3.44,,5.67,3.44,73.18,39.02,6.61,2.51,,,,,35.52,2.75,1.5,,11.64,28.06,195.4,,2.36,4.37,2.99,2.46,14.36,5.06,4.77,,5.5,,2.25,36.21,,,8,7216185865.0,Telecommunications Equipment,Electronic Technology
CIG,4.72,53.12,,12.2,45,13.9,21.8,,53.52,13.5,67.5,75.96,,58.27,1.93,0.27,0.31,1.99,0.96,,46.41,49.43,1.22,0.45,,0.54,6,4.22,3.65,7.5,7.02,5.71,1.15,0.95,23.7,0.47,16.18,21.28,6,13.82,28.56,,3,1.31,27.95,4.71,,15.8,,18.06,1.59,4.81,5.25,0.41,1.13,,,,,7.16,1.16,1.22,,,6.23,6.61,0.48,0.66,3.9,0.96,10.65,244.74,19.55,23.9,,12.14,,3.64,11.06,,,10,6860799580.125,Electric Utilities,Utilities
CIGI,53.75,46.89,,8.8,46.4,16.4,10.3,,4.97,12.3,32.71,0.79,36.51,41.77,2.3,0.11,0.08,147.15,1.03,5.39,69.04,49.43,3.49,1.64,,0.06,0.21,27.14,17.45,77.92,,,1.86,2.23,3.68,0.21,2.93,1.72,0.21,20.36,16.71,16.03,10.6,110.1,39.91,4.16,,3.2,,8.06,6.41,50.05,27.66,9.88,1.65,,,,,57.57,,1.6,,,36.63,61.23,,3,,1.03,2.64,64.3,8.95,15.21,,5.26,,,213.26,,,9,5247762028.111482,Real Estate Development,Finance
CIVI,,47.58,,9.5,,61.2,27.3,22.7,7.98,56.5,65.31,11.98,,53.05,0.98,0.04,0.02,53.93,0.42,,109.34,52.02,1.57,0.74,,0.59,11.25,7.02,3.14,19.67,6.07,2.77,1.84,2.04,14.25,0.44,10.22,9.26,11.29,5.49,32.4,3.23,13.29,97.13,46.38,4.59,,17.37,,33.62,0.81,6.15,5.08,0.16,1.06,,,,,14.62,0.43,,,,2.01,2.71,0.2,0.51,0.81,0.42,6.2,11.92,12.17,13.69,,10.65,,,,,,6,7804637629.000001,Integrated Oil,Energy Minerals
CL,32.37,31.12,1.1,,3,0.2,1.8,,16.18,7,34.03,2.43,6.63,29.8,7.09,0.22,0.15,90.38,1.04,89.15,73.28,30.91,1.84,19.39,,0.55,2.17,21.2,18.39,24.77,18.47,16.03,4.09,4.19,4.72,0.03,16.91,4.6,2.19,23.39,3.9,8.92,3.67,90.81,60.33,18.55,,14.27,,21.77,170.53,25.9,25.46,,3.71,,,,,21.91,,0.96,,,18.73,23.79,,2.57,,0.68,17.44,89.03,35.02,1033.5,,29.62,,4.44,29.34,,,10,60489017613.0,Household/Personal Care,Consumer Non-Durables
CLB,,55.88,,44.1,,,166.1,,,,65.58,,24.5,58.95,3.41,0.23,0.11,21.55,2.48,59.76,28.89,78.43,2.63,0.78,,0.06,0.18,18.51,14.72,24.81,15.52,12.82,1.88,2.09,5.4,0.42,8.41,4.35,0.18,22.61,,10.75,4.02,22.01,17.56,4,,5.01,,10.22,4.04,39.26,30.53,,1.95,,,,,23.32,3.09,0.62,,,18.62,24.39,,1.81,6.97,1.79,4.42,21.72,11.72,11.17,,6.22,,3.12,14.86,,,9,1159074539.0,Oil & Gas Production,Energy Minerals
CLDX,17.98,27.4,,13.3,,,,,2958.1,,19.22,,,23.7,29.75,29.01,336.4,27.86,29.36,,,63.34,,,,,,,,,,,164.03,106.45,,0.96,,,,,,,,29.99,,,,,,,2.27,,,,183.29,,,,,,,1.99,2.4,2.37,,,,,2.35,29.36,,,,,,,,,,,,,1320939486.0,Medical/Nursing Services,Health Services
CLF,,35.24,,54.6,,57.5,,,,45,18.64,,,28.7,1.69,0.01,0.01,14.03,1.85,82.28,38.59,33.58,5.07,0.53,,,,,12.29,15.97,9.14,7.85,0.5,0.46,,0.42,2.87,8.74,,35.59,33.27,,,16.7,2.56,,,,,,0.93,,,,0.33,,,,,12.18,,0.49,,,5.55,12.4,,0.39,1.08,0.55,,,,,,,,23.35,,,,7,7269067603.0,Steel,Non-Energy Minerals
CLH,58.98,44.03,0.5,19.4,,23,41.5,10.9,13.89,20.8,44.87,,18.54,42.51,3.38,0.53,0.2,260.13,2.1,31.78,41.61,65.78,2.78,1.2,,,,22.13,14.15,57.46,19.87,12.26,2.47,2.67,4.52,0.35,4.64,1.92,,31.02,22.01,11.62,6.85,169.28,31.25,4.65,,7.19,,11.74,5.55,33.87,33.83,1.81,2.45,,,,,52.51,7.94,2.04,,,18.74,31.41,1.65,2.46,41.96,1.76,6.13,23.09,12.12,17.78,,9.23,,,74.54,,,8,9104920408.0,Environmental Services,Industrial Services
CLMT,46.7,51.71,,,,70.2,,,31.86,21.7,37.55,,26.05,46.76,2.02,0.01,,19.65,0.65,40.4,30.53,23.73,9.68,,,,,18.17,18.17,,43.09,10.96,0.78,0.89,5.5,,,,,206.7,,,,15.45,9.98,1.05,,,,5.78,,,93.55,,0.37,,,,,,,1.89,,,157.16,,,,,0.33,,13.64,12.88,,,9.92,,,,,,1,1559585935.0,Oil Refining/Marketing,Energy Minerals
CLS,109.78,78.23,2.7,12.6,,34.2,37.5,22.4,30.92,15.9,87.18,,20,82.11,3.33,0.13,0.42,80.66,1.47,88.21,59.68,71.96,1.33,0.52,,,,17.5,13.07,25.03,,,0.89,1,5.71,0.31,4.13,4.08,,18.14,22.5,26.96,13.6,20.78,10.47,8.32,,4.08,,5.85,5.27,25.61,22.59,0.96,1.06,,1.31,0.67,,25.82,2.92,4.18,,26.62,18.28,20.22,0.93,2.07,8.28,0.87,6.47,32.18,19.29,21.35,,17.85,,0.41,74,,,10,2719506844.839338,Electronic Components,Electronic Technology
CLVT,,49.13,,,,,24.6,27,,10,54.94,,,50.15,,0.25,0.08,4.74,0.9,,48.11,114,,0.84,,,,,,22.46,25.86,9.16,3.43,3.5,,0.46,15.4,11.69,,6.01,,,1.66,9.5,66.05,0.92,,,,10.23,0.61,,,,1.25,,,,,7.91,,,,,4.79,,,0.49,,0.9,,,,,,2.13,,7.61,,,,,4970322143.0,Miscellaneous Commercial Services,Commercial Services
CLX,28.69,56.82,,,2.6,,,,46.24,,69.53,3.73,16.88,60.65,4.04,0.18,0.1,162.99,1,57.58,130.33,31.5,3.34,48.07,,0.74,2.94,35.64,26.24,33.95,18.55,15.92,3.21,3.04,2.81,0.01,8.96,3.32,2.96,23.93,,7.27,1.62,153.34,44.49,12.51,,4.78,,15.08,332.62,56.79,25.01,,2.75,,,,,30.43,,0.94,,,22.67,415.77,,2.58,,0.62,6.17,38.58,16.14,360.61,,17.57,,3.92,27.96,,,10,18103359180.0,Household/Personal Care,Consumer Non-Durables
CMC,17.02,56.64,1.8,25.6,12.3,10,6,138.3,3.22,7,65.43,1.91,,59.3,4.35,1.03,0.72,62.79,3.94,58.49,19.23,54.49,1.33,0.28,,0.16,1.14,9.7,7.4,11.51,8.73,6.43,0.84,0.84,10.31,0.63,7.26,8.05,1.17,15.9,27.02,8.09,5.29,44.62,17.14,14.41,,6.13,,8.71,1.67,15.17,14.64,0.69,0.91,,,,,12.77,1.12,1.62,,9.23,8.12,13.43,0.64,0.89,1.95,2.78,7.24,16.09,11.57,11.49,,10.04,,5.41,17.59,,,10,6035518418.999999,Steel,Non-Energy Minerals
CMCO,2.56,52.96,,11.5,5.3,34,35.1,,5.97,9.1,68.01,1.14,,57.13,1.79,0.24,0.11,36.34,2.04,112.08,42.25,61.84,4.85,0.56,,0.1,0.77,25.32,13.67,33.71,,,1.38,1.41,3.95,0.5,4.18,4.01,0.77,12.1,14.27,,,37.58,35.14,2.36,,1.51,,8.42,1.17,68.57,12.93,3.59,1.1,,,,,25.25,,1.03,,,15.91,2422.66,1.8,0.81,,1.16,0.83,17.68,3.57,1.72,,4.16,,1.01,26.33,,,10,1022304371.9999998,Trucks/Construction/Farm Machinery,Producer Manufacturing
CMCSA,,57.11,4.6,1.8,8,10.9,15.1,3.3,188.44,9.4,51.87,4.36,6.46,56.13,1.51,0.23,0.09,45.16,0.72,,117.48,39.74,2.69,1.18,,0.29,2.7,11.02,6.78,23.24,10.7,6.75,2.09,2.08,9.07,0.32,8.93,6.36,2.73,10.26,11.95,6.88,1,45.97,69.73,5.58,,11.92,,18.52,2.02,12.14,10.73,2.55,1.45,,0.61,1.04,,16.24,,0.73,,,7.01,14.64,,0.82,,0.72,5.55,38.71,10.24,17.6,,6.72,,11.22,14.11,,,10,187033524119.00003,Cable/Satellite TV,Consumer Services
CME,7.58,53.12,,0.4,17.8,11.5,19.5,10.2,13.53,4.4,48.19,8.16,8.08,49.94,0.75,0.02,0.71,220.94,1.02,,42.05,35.64,0.69,0.12,,0.97,3.92,17.78,16.56,23.51,19.04,17.92,12.91,13.57,5.62,0.21,57.77,4.39,2.09,21.36,11.56,4.59,5.3,233.94,86.06,24.06,,57.34,,63.66,2.82,23.23,21.85,3.08,13.18,,1.76,1.38,,22.74,,1.03,,,22.24,23.58,2.81,1.59,,1.02,2.67,557.93,12.57,12.57,,2.34,,3.88,27.58,,,10,74403329139.0,Investment Banks/Brokers,Finance
CMI,46.87,71.32,1.3,4.6,7.2,0.5,,10.2,,21.5,82.24,2.8,18.17,75.32,3.88,0.2,0.27,356.18,1.34,82.47,61.27,60.19,1.86,0.83,,1.23,1.92,16.72,12.63,44.77,12.71,9.99,1.56,1.58,5.98,0.31,3.53,2.47,2.04,16.3,10,63.31,2.91,296.29,24.31,3.64,,5.69,,4.12,5.11,25.81,65.09,43.39,1.47,,5.64,3.34,,43.69,5.51,1.21,,,21.33,18.32,9.45,1.77,10.49,0.82,6.11,32.88,15.99,20.06,,4.71,,3.46,25.19,,,10,33339483177.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CMPR,28.87,46.73,1.2,,,18.9,,11.3,,7.2,58.73,,,50.55,2.69,0.23,0.09,81.08,0.64,22.18,63.77,7.47,4.5,,,,,14.89,9.14,17.01,,,1,1.05,6.72,,6.14,10.05,,17.61,11.08,,5.42,74.8,48.53,2.08,,4.69,,7.59,,14.08,12.65,2.64,0.61,,0.93,0.8,,10.78,,0.55,,,6.98,14.9,,2.35,,0.47,8.4,67.66,19.53,,,23.02,,2.98,337.81,,,6,1818476602.0,Commercial Printing/Forms,Commercial Services
CMRE,58.19,51.67,1,22.2,4.8,57.1,52.8,,10.15,48.8,70.43,3.82,17.63,56.27,1.54,1.23,0.35,14.47,1.65,14.99,13.74,10.04,4.01,1,,0.17,3.19,6.15,5.34,8.97,,,,1.62,16.26,0.48,18.12,21.28,3.19,4.92,26.77,,,16.62,25.86,2.96,,19.17,,21.51,0.69,4.81,5.28,0.17,0.83,,,,,4.58,0.4,0.59,,,3,4.83,0.21,0.47,0.69,1.56,7.32,14,11.63,16.07,,9.21,,9.04,7.62,,,10,1148519851.0,Marine Shipping,Transportation
CMS,27.77,44.32,,9.3,6.2,5,5.1,39.3,,4.5,41.34,4,15.69,41.58,0.96,0.19,0.03,68.05,1.23,73.46,68.21,40.26,5.27,1.99,,0.58,2.99,19.96,11.93,118.15,19.31,11.39,4.49,4.9,5.01,0.23,4.15,1.52,3.03,18.98,0.59,8.45,3.71,58.95,42.34,2.22,,14.01,,20.77,2.58,19.5,19.33,4.5,2.71,,,,,62.88,1.49,1.28,,,8.54,26.04,,,2.58,0.83,3.1,6.99,5.86,13.5,,4.01,,,22.09,,,10,16689683357.0,Electric Utilities,Utilities
CNC,3.98,45.79,2.8,2.9,,7.8,10.1,18.4,12.3,13.7,66.32,,,51.73,2.81,0.52,1,62.26,1.1,,34.68,37.34,2.99,0.65,,,,7.03,5.55,133.68,8.99,7.06,0.2,0.2,14.22,0.33,0.15,0.78,,8.62,20.23,6.57,3.43,84.38,10.37,4.03,,1.9,,1.78,1.16,10.81,9.22,1.05,0.2,,0.3,5.37,,138.97,1.77,0.6,,,34.83,,0.88,0.51,7.62,1.1,3.68,212.77,9.52,11.55,,3.52,,15.26,18.42,,,10,36717702349.0,Managed Health Care,Health Services
CNHI,,56.12,1.6,20.1,,65.5,59.4,,26.25,18.7,55.08,4.21,,55.57,2.12,0.43,0.07,11.61,7.02,142.37,80.44,369.81,6.38,3.6,,0.3,4.02,10.73,9.23,501.54,20.01,16.59,2.13,1.7,9.32,0.17,0.34,0.54,4.02,7.73,25.67,,,13.8,32.16,2.95,,8.74,,19.95,1.93,7.58,7.49,0.84,0.65,,,,,411.48,1.34,1.39,,,12.72,34.38,0.45,0.86,5.4,5.75,4.55,13.09,10,25.84,,10.27,,,14.69,,,8,17987084780.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CNI,2.31,33.65,3.3,4.2,11.2,13.6,11.3,7.4,19.32,9.6,38.66,3.89,,32.26,2.79,0.06,0.01,112.31,0.64,27.33,79.71,27.07,2.34,1.08,,0.46,2.22,15.88,12.57,32.29,15.65,12.49,6.34,6.55,6.3,0.36,20.88,3.76,2.2,18.94,12.39,8.68,4.65,133.71,41.53,8.12,,31.66,,40.65,5.02,17.91,20.84,2.89,5.8,,1.27,1.36,,27.87,2.23,0.95,,,13.99,21.02,2.37,1.88,5.22,0.49,10.18,15.41,14.62,27.49,,11.58,,2.95,21.72,,,10,76311835087.66574,Railroads,Transportation
CNM,34.93,50.28,7.3,31.6,,40.9,140.8,75.3,32.03,24.8,53.55,,,50.72,3.02,0.01,0.01,47.01,2.29,62.74,46.68,61.02,3,1.6,,,,15.95,12.79,14.63,12.95,12.47,1.54,1.61,6.27,0.27,10.8,8.32,,19.19,,10.45,6.71,37.21,26.74,6.29,,5.58,,10.11,5.51,22.49,22.49,0.66,1.37,,,,,13.22,,,,,12.53,13.72,0.87,,,1.34,7.12,44.47,15.51,23.93,,11.47,,4.36,,,,6,6383981289.0,Wholesale Distributors,Distribution Services
CNNE,5.12,63.63,8.4,,,,,5.7,,4.4,74.47,1.19,,68.25,2.27,0.55,0.24,21.02,1.01,,53.31,,,0.12,,,1.14,,,,,,3.23,2.94,,0.86,,,2.27,,,,,18.45,4.62,,,,,,0.69,,,,2.92,,,,,,,,,,,,,5.09,0.72,1.01,,,,,,,,26.88,,,,4,1438823501.0,Restaurants,Consumer Services
CNP,11.43,52.58,,12.2,1.3,5.5,15.5,9.9,8.68,,56.01,1.67,3.63,52.23,0.76,0.17,0.03,29.19,1.11,56.49,79.47,29.72,6.01,1.89,,0.53,2.72,20.61,11.63,,17.74,10.1,4.05,4.5,4.85,0.25,,,2.85,16.79,8.21,10.24,2.96,27.93,44.49,2.24,,11.25,,21.35,1.81,19.33,19.38,14.91,2.17,,,,,,1.58,1.39,,,9.02,,1.15,,2.88,0.92,2.37,6.19,5.07,9.6,,4.29,,,23.93,,,8,18354833057.0,Electric Utilities,Utilities
CNQ,6.2,45.41,3.2,10.7,29.6,45.6,,54.8,,35.8,45.58,12.81,,43.07,3.22,0.09,0.07,34.56,0.84,28.05,16.54,31.19,0.59,0.25,,0.55,4.44,10.63,6.33,11.24,,,3.27,2.6,9.41,0.53,23.8,9.94,4.56,13.26,27.53,,,30.54,27.06,16.01,,18.47,,24.21,2.53,13.29,12.5,0.61,2.51,,,,,10.54,1.2,1.11,,,7,9.73,0.52,0.7,2.53,0.53,10.01,14.77,14.84,19.15,,11.22,,9.31,23.83,,,7,70102353537.55795,Oil & Gas Production,Energy Minerals
CNS,66.29,58.42,,28.6,13.5,19.4,3.4,9.2,33.37,4.8,62.08,4.18,33.58,58.12,16.97,25.91,1.89,102.22,32.61,,12.32,46.94,0.67,0.31,,0.83,2.27,25.28,23.8,40.2,20.07,19.4,8.18,9.38,3.96,0.59,23.26,2.4,2.3,28.45,9.15,12.31,9.88,63.18,50.24,,,25.36,,37.11,11.16,38.14,36.25,5.66,9.71,,2.41,3.52,,41.13,4.39,1.74,,353.17,30.04,48.22,5.75,3.37,11.63,32.61,19.32,93.67,29.05,34.81,,34.11,,0.62,35.62,,,10,3134484051.9999995,Investment Managers,Finance
CNX,52.57,57.44,11.2,12.1,,246.7,,,39.84,12.9,57.78,,46.41,55.4,1.47,,,37.4,0.37,5.87,53.34,25.48,1.8,0.57,,,,8.91,5.77,46.4,,,4.2,5.45,11.22,0.5,11.72,2.96,,20.6,,50.96,9.9,14.01,28.03,1.15,,40.23,,12.35,1.31,11.76,223.95,746.5,4.4,,,,,38.73,3.78,2.35,,,8.79,13.55,,1.23,1.44,0.36,6.62,11.55,11.24,13.44,,1.59,,4.57,187,,,4,3505403598.0,Integrated Oil,Energy Minerals
CNXC,,24.32,,12.2,,17.2,23.2,12.2,4.99,12.9,16.74,3,,21.6,1.36,0.14,0.05,43.38,1.57,,12.12,39.25,3.86,1.18,,0.11,2.84,12.72,5.8,19.97,,6.11,0.74,0.78,7.86,0.34,3.92,13.11,3.04,3.55,,6.31,11.54,128.06,36.18,2,,2.18,,6.73,0.67,14.08,3.78,0.16,0.29,,,,,7.43,,,,,4.49,8.36,0.16,,,1.57,1.78,86.64,5.92,5.28,,5.03,,,,,,7,3846238240.0,Miscellaneous Commercial Services,Commercial Services
COCO,,78.37,,24.5,,6,25.6,45.2,100.1,14.5,88.4,,7.66,82.81,15.18,1.56,10447.07,35.5,3.28,65.81,28.09,50.9,,,,,,23.95,23.74,25.04,34.17,31.94,3.08,3.73,4.18,0.71,14.59,3.59,,31.86,,18.81,8.85,22.92,39.87,,,11.99,,15.15,8,35.86,33.97,,4.26,,,,,29.18,3.52,,36.18,8.76,28.87,,,,8.24,2.64,19.53,118.25,35.29,27.26,,62.45,,0.61,,,,5,1511912235.9999998,Food: Major Diversified,Consumer Non-Durables
