Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AGCO,,42.89,3.87,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,39.68,2.3,,40.4,2.28,,0.15,0.15,94.02,1.53,139.21,45.05,44.73,6.86,1,,0.12,1.24,37.93,17.91,30.75,15.23,10.61,1.02,0.86,2.64,0.31,2.8,5.05,1.24,16.81,25.17,,,112.37,25.39,8.9,,,1.35,,8.69,1.68,41.37,10.04,0.4,0.56,,,,,19.74,0.84,1.62,0.89,,,8.8,1280.68,0.54,0.85,5.8,0.72,1.34,7.33,3.4,3.87,,9.37,,,14.53,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,35.46,42.69,,,2,17.3,10.3,15.9,23.9,17.21,12.4,35.66,2.64,20.04,40.16,3.1,,0.84,1.06,18.32,1.62,129.34,94.63,11.19,0.48,0.09,,0.17,0.54,19.66,13.03,39.61,,,4.71,6.63,5.09,0.66,16.68,2.52,0.54,15.02,17.12,37.4,23.12,16.75,41.55,68.69,,,19.9,,34.16,2.33,32.31,32.83,1.89,6.41,,,,,38.17,1.09,1.84,1.64,,,13.24,23.63,2.02,2.35,2.33,0.97,5.71,11.3,10.29,7.97,,6.79,,,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,132.58,28.68,19.51,6.9,36,,,,,39.42,,19.17,,23.1,23.78,9.29,,8.41,16.52,34.19,8.99,2295.73,1283.6,31.8,,0.04,,,,,,,,,10.64,32.68,,0.91,,,,,,,98.61,0.0,89.38,,,,2051.38,,,1.24,3.11,,,61.23,,,,,,,,,2.32,2.14,,3.26,,,1.24,8.77,62.91,,,71.3,,,,0.7,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,40.84,,,,,,,,,49.4,31.41,,,38.3,1.76,,0.28,8.95,1.91,1.29,,85,86.97,,0.08,,,,,,,,,0.07,0.08,,0.28,,,,,,21.78,20,45.11,,,,,,,,1.32,,,,0.14,,,,,,0.04,,,,2.65,,,,,1.59,1.29,,,,,,,,0.43,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,11.56,60.49,0.73,,1.1,,,4.2,,1.45,1.7,76.41,4.91,2.38,66.1,0.59,,0.02,0.01,36.02,0.51,33.36,118.37,61.82,5.25,0.76,,0.6,4.89,19.28,10.44,,20.1,10.64,3.21,3.41,5.19,0.42,,,4.89,14.85,,9.84,1.54,40.35,37.25,2.69,,,12.89,,15.07,0.71,12.38,12.38,,1.6,,,,,,0.89,0.68,,,,12.67,,,14.29,0.85,0.44,2.51,4.55,3.94,5.69,,2.75,,,11.9,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,0.27,27.45,,3.3,13.7,,38.8,25.1,37.8,22.45,20.3,14.21,3.57,21.66,21.9,1.42,,0.48,0.18,9.54,2.4,200.36,48.85,31,2.43,0.87,,0.26,3.55,9.79,4.03,24.99,7.64,4.06,1.26,1.43,10.21,0.43,5.71,8.28,3.55,6.98,30.8,,,12.4,26.99,2.67,,,11.17,,11.42,0.7,6.43,7.48,0.25,0.7,,0.19,0.32,,12.33,0.77,0.48,0.67,,,2.89,10.72,0.39,0.37,0.72,1.09,4.88,8.12,7.45,11.88,,6.32,,28.87,18.38,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,54.74,,,15.9,,,21.1,,3.06,3.7,41.6,,67.89,47.78,1.19,,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.53,18.72,34.4,0.77,,,,,5.52,1.45,,,,1.17,,,,,16.53,0.54,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AHCO,39,54.55,,,40.6,,,,,6.17,5.8,63.55,,,58.41,0.8,,0.18,0.05,10.05,1.24,15.91,31.74,45.35,7.48,1.44,,,,,11.91,15.13,10.4,4.82,1.04,1.06,,0.34,7.03,16.76,,11.96,,69.69,3.14,13.53,16.21,2.02,,,,,8.07,0.9,,19.6,,0.43,,,,,5.99,0.74,,,,,2.53,,,0.66,,1,,,,,,6.53,,4.36,,,,3,1325672585.0,Finance/Rental/Leasing,Finance
AHH,,27.36,,,0.3,20.8,2.7,,,2.45,13.8,12.37,7.63,0.82,20.51,0.63,,0.25,0.03,10.37,1.8,,104.46,74.75,8.49,2.19,,,7.92,37.45,15.28,24.59,,,,3.45,2.67,0.26,14.04,13.03,8.02,78.69,20.72,105.88,,18.44,26.72,1.06,,,,,10.74,1.66,,,,0.92,,,,9.87,6.58,0.56,,0.53,,,6.58,,,0.36,2.06,1.8,,60.78,3.07,,,3.51,,,18.95,,,10,1013704413.0,Real Estate Investment Trusts,Finance
AI,30.2,48.08,60.6,,,,,19.5,,,,31.87,,37.52,41.69,13.77,,5.99,172.5,35.71,7.52,,57.05,157.31,,0.01,,,,,,,,17.34,9.86,11.44,,0.82,,,,,,71.2,21.89,28.09,59.71,,,,,,,5.32,,,,12.71,,,,,,1.27,,,8.46,6.3,,,,,5.32,7.52,,,,,,,,,,,,,3138240623.0,Packaged Software,Technology Services
AIN,,47.32,,1.2,6.9,9.5,5.3,0.2,,,9.7,45.29,1.88,,45.49,4.23,,0.58,0.35,80.73,3.68,73.25,34.97,76.9,1.47,0.37,,0.3,1.31,17.71,11.31,23.81,,,,2.19,5.65,0.57,9.22,4.67,1.35,20.95,3.75,9.62,6.39,107.92,34.03,8.18,,,7.92,,12.22,2.52,24.97,22.92,12.06,1.98,,1.26,1.88,,21.44,0.75,1.84,0.85,,59.8,11.69,17.69,,1.43,3.25,2.94,5.62,18.43,10.09,10.45,,8.3,,4.01,25.42,,,10,2822970018.0,Textiles,Process Industries
AIR,8.67,31.77,,,6.6,,10.4,24.9,,4.01,11.9,14.17,,,23.89,2.77,,0.11,0.05,60.93,3.06,126.29,42.84,35.24,5.47,0.88,,,,21.69,16.43,209.57,,,1.17,1.31,4.61,0.44,0.63,0.71,,16.7,14.51,16.11,8.77,70.21,18.85,2.57,,,2.67,,5.94,1.78,32.89,21.17,3.26,0.87,,,,,138.24,0.87,2.22,1.17,,,48.39,182.5,1.55,1.88,5.04,1.45,2.82,16.74,7.85,5.55,,5.69,,,46.99,,,10,2089174386.0,Aerospace & Defense,Electronic Technology
AIT,59.77,27.14,23.29,0.1,22,3.5,29.5,27.9,15.4,41.98,11.5,6.51,0.73,46.95,15.4,8.07,,1.13,0.9,243.51,3.78,58.41,30.55,56.68,1.06,0.34,,0.15,0.61,18.19,16.49,22.88,,,2.07,2.08,5.5,0.58,9.08,4.39,0.61,24.62,22.94,6.64,4.51,150.0,29.82,25.4,,,8.57,,10.89,5.29,24.6,24.98,1.07,2.11,,1.12,1.26,,23.2,1.62,3.44,2.2,,16.77,21.8,23.24,1.01,2.36,10.47,2.74,13.39,47.66,21.35,23.26,,17.53,,1.86,46.95,,,10,6082217492.999999,Wholesale Distributors,Distribution Services
AIV,12.76,36.28,,1.9,,,,,,2.59,8.5,33.43,,10.92,33.8,0.12,,0.66,0.06,8.27,1.5,,,12.23,,5.97,,,,,,,,,,13.22,,0.11,,,,,,,,9.33,57.74,0.04,,,,,1.28,4.88,,,,5.66,,,,31.14,,0.89,,,,,21.22,,,,5.19,1.5,,,,,,0.13,,,,,,3,1085061596.0,Real Estate Investment Trusts,Finance
AKAM,,50.31,,2.4,5.2,,4.3,5.9,10.8,,8.2,50.52,,4.69,50.33,2.68,,0.86,0.37,96.91,1.33,,29.99,46.49,3.63,0.97,,,,26.6,13.55,19.11,20.35,9.69,4.03,4.38,3.76,0.47,22.9,6.26,,14.24,10.5,6.72,6.52,109.45,59.66,24.31,,,13.27,,16.69,3.04,28.58,14.86,1.49,3.78,,0.78,0.97,,16.51,0.89,3.03,0.79,,,9.58,27.1,2.51,1.24,13.82,1.33,5.29,22.04,7.53,11.39,,6.52,,,31.18,,,10,15854040123.0,Data Processing Services,Technology Services
AKO.A,2.83,68.19,,,3,13.1,14.1,16.4,,21.6,17.4,74.17,8.98,,71.31,2.57,,0.42,0.26,15.0,1.31,54.97,80.19,28.27,2.99,1.11,,0.62,5.4,9.32,9.32,24.86,6.56,4.93,0.9,1.19,10.73,0.32,4.81,5.34,5.4,8.62,16.13,7.86,6.42,12.8,38.94,6.25,,,7.02,,13.03,2.25,10.17,9.28,1.12,0.8,,0.68,1.09,,16.22,1.17,2.42,0.86,,,5.76,38.68,1.03,0.74,14.15,0.91,6.59,37.58,15.31,19.94,,11.06,,5.49,,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKO.B,24.23,51.82,,,3,13.1,14.1,16.4,,21.6,17.4,53.11,8.06,2.58,52.15,2.57,,0.42,0.26,18.22,1.31,54.97,80.19,28.27,2.99,1.11,,0.68,4.86,9.32,9.32,24.86,6.56,4.93,0.9,1.19,10.73,0.32,4.81,5.34,4.86,10.75,16.13,7.86,6.42,16.85,38.94,6.25,,,7.02,,13.03,2.25,10.17,9.28,1.12,0.8,,0.83,1.32,,16.22,1.08,2.41,0.86,,,5.76,38.68,1.03,0.74,14.15,0.91,6.59,37.58,15.31,19.94,,11.06,,5.49,,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKR,48.27,32.15,9.65,,0.9,35.4,10.9,60.2,10.8,58.29,7,13.99,2.12,45.36,23.57,0.99,,0.34,0.04,24.1,1.94,,201.27,54.16,7.1,0.85,,5.14,3.06,53.26,21.28,34.35,,22.94,,13.98,1.88,0.45,40.69,5.01,3.19,61.49,3.26,,7.69,15.44,68.16,0.63,,,3.35,,17.15,1.41,265.11,168.03,,6.93,,,,15.71,17.04,1.56,3.35,0.9,,,17.04,,,0.96,1.47,1.94,0.28,312.07,2.3,0.67,,1.57,,,48.35,,,8,1525838695.0,Real Estate Investment Trusts,Finance
AKRO,41.81,41.92,16.68,,8.8,,,,,,,37.08,,37.23,39.35,,,16.57,,,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,3.11,2.98,,,,,2.67,17.25,,,,,,,,,,,,,2904657802.0,Pharmaceuticals: Major,Health Technology
ALB,,33.21,22.17,,26.2,1.3,1.9,54.1,,,40.7,16.86,2.12,14.49,25.69,1.41,,0.87,0.47,89.99,2.44,109.56,67.43,53.91,,0.35,,2.71,1.8,,,,,13.29,2.47,2.28,,0.59,,,1.82,104.16,15.12,,,143.64,,,,,,,,1.31,,150.42,45.58,1.61,,,,,,0.63,3.41,0.52,,,17.37,,,2.48,1.71,1.58,,,,,,,,,15.36,,,10,21573029995.0,Chemicals: Specialty,Process Industries
ALC,11.46,42.94,,,1.9,,24.6,36.9,26.2,93.46,9.9,53.45,0.32,,46.4,3.48,,0.59,0.29,86.08,2.56,197.22,70.65,69.68,2.76,0.24,,0.09,0.31,36.21,24.47,75.44,33.72,18.87,4.41,4.7,2.76,0.71,6.23,1.43,0.31,25.25,13.35,13.41,6.99,87.71,55.5,6.43,,,11.86,,12.57,2.02,36.49,28.27,3.01,4.49,,,,,70.16,0.98,4.21,,,,49,52.28,2.34,15.13,13.02,1.56,3.87,17.85,4.6,5.51,,6.52,,0.9,,,,4,40940421157.00487,Medical Specialties,Health Technology
ALE,5.35,49.35,1.36,,3.5,3.1,5.9,8.5,,,13.3,50.23,5.29,3.21,48.57,1.25,,0.3,0.06,64.37,1.45,60.51,34.27,29.73,3.68,0.64,,0.92,4.37,27.6,12.24,51.97,,,,3.82,3.62,0.42,7.35,3.08,4.37,16.14,,,,58.07,31.57,2.05,,,11.5,,10.53,1.32,20.71,21.26,53.15,2.38,,,,,32.51,1.11,1.14,0.99,,,8.63,22.62,,2.42,1.4,0.95,2.71,4.2,3.43,6.4,,2.27,,5.96,16.11,,,10,3246439738.0,Electric Utilities,Utilities
ALEX,2.6,22.82,,,,37.5,3,54.7,2.1,,3,5.08,5.09,18.19,14.21,0.65,,0.07,0.04,17.58,0.2,,16.86,6.4,4.19,0.47,,1.08,5.11,20.17,15.29,30.32,,15.2,8.33,7.59,4.96,0.61,25.02,4.48,5.15,28.62,,,,16.53,49.66,3.52,,,19.63,,39.57,1.27,28.16,21.16,0.73,5.63,,,,15.23,22.54,1.06,1.13,1.1,,,13.07,24.94,,0.98,1.33,0.2,2.67,130.44,5.77,4.42,,5.36,,7.67,38.16,,,6,1261496311.0,Real Estate Investment Trusts,Finance
ALGM,,56.52,,,23.7,,71.3,43.2,,49.13,17.2,65.86,,,59.67,5.32,,1.52,0.47,22.26,4.22,144.1,37.45,42.37,2.93,0.43,,,,67.06,30.67,66.49,32.08,21.67,4.92,4.95,1.49,0.63,7.7,1.6,,35,,,,25.05,49.13,2.37,,,,,6.97,4.36,,32.74,1.69,5.05,,,,,65.71,0.89,3.57,,,,31.73,,0.85,,8.76,2.8,,11.43,4.67,,,21.87,,,,,,6,6308022957.0,Semiconductors,Electronic Technology
ALGN,,33.09,,1.6,5.6,,19.8,,7.4,,17.4,12.03,,,24.34,5.46,,0.5,8.17,213.5,1.26,85.16,33.46,88.27,0.16,0.03,,,,21.84,18.1,39.79,17.49,15.22,3.4,3.75,4.58,0.62,9.42,2.41,,20.2,15.86,11.02,6.01,297.86,69.98,,,,11.15,,17.16,3.93,35.42,22.27,1.78,3.94,,0.73,1.87,,41.71,0.72,2.2,0.52,,90.85,31.2,209.67,1.84,1.54,4.62,1.14,7.1,48.48,16.36,11.69,,9.14,,0.81,27.13,,,10,25416078366.0,Medical Specialties,Health Technology
ALHC,39.31,39.82,9.74,,72.1,,,,,,24.1,39.34,,65.98,37.45,3.5,,1.06,1.73,10.72,1.6,,36.26,21.07,,1.92,,,,,,,155.58,46.4,0.51,0.76,,0.17,,,,,,21.19,32.06,12.88,10.45,,,,,,,17.85,,,,0.82,,,,,,0.83,,,,,,,,,27.46,1.6,,,,,,,,,,,,,1145501450.0,Managed Health Care,Health Services
ALIT,,30.37,8.87,,79.1,,,,13,,4.5,19.11,0.6,4.86,22.77,0.8,,0.32,0.14,6.84,1.3,,56.6,56.09,9.78,0.5,,,0.59,,24.97,43.11,16.37,9.91,2.25,1.64,,0.52,3.81,3.55,2.36,11.44,,,,5.97,33.44,0.3,,,,,1.01,0.83,,12.54,,1.06,,,,,27.19,1.15,,,,,13.09,,,,,1.3,,,,,,0.36,,11.35,,,,1,4223181650.000001,Information Technology Services,Technology Services
ALK,28.86,78.73,25.74,,10.7,,,,2.3,84.72,41,84.93,,27.29,81.06,1.18,,0.4,0.41,67.6,0.6,5.37,8.77,13.49,5.56,1.37,,,,20.33,10.88,,10.34,6.5,0.83,1.12,4.92,0.23,,,,11.76,,19.36,14.43,54.29,17.79,6.78,,,2.99,,7.63,1.9,27.21,16.14,,0.8,,,,,,1.25,2.63,0.79,,,7.58,51.39,,1.67,9.58,0.57,2.03,5.95,5.48,7.71,,3.5,,,18.26,,,9,5021548560.999999,Airlines,Transportation
ALKS,3.08,47.17,5.15,,2.4,,,,101.1,,14.4,22.45,,16.85,39.2,4.45,,2,2.48,29.65,3.45,277.42,107.05,78.41,0.92,0.28,,,,11.97,10.76,13.53,23.63,20.35,3,2.83,8.35,0.6,20.94,6.6,,15.27,,,,28.72,83.17,13.03,,,22.15,,20.77,3.69,15.13,14.82,,3.32,,,,,15.81,1.03,1.62,0.84,105.89,6.85,14,24.22,,2.32,3.95,3.03,15.29,71.05,21.07,26.09,,39.29,,0.38,,,,1,4930138503.0,Pharmaceuticals: Major,Health Technology
ALKT,66.42,51.22,30.04,,,,6.2,,19.5,,27.8,48.62,,58.39,49.68,27.43,,2.1,5.4,39.63,3.52,,17.17,34.92,,0.06,,,,,,,,,,12.22,,0.8,,,,76.79,,,24.19,25.69,58.11,,,,,,,11.55,,,,12.07,,,,,,1.54,,,233.12,46.62,548.28,,,,24.48,3.52,,,,,,,,2.13,,,,,1635813314.0,Packaged Software,Technology Services
ALLE,12.1,28.91,,1.4,18.3,12,20.2,9.9,7,11.94,12.2,23.42,3.05,21.64,24.77,3.99,,0.81,0.37,133.04,1.71,78.71,44.52,43.78,2.7,1.53,,0.27,1.45,16.83,14.62,22.28,15.3,13.36,3.31,3.49,5.94,0.32,15.68,5.08,1.45,16.95,16.85,10.28,3.86,132.8,43.96,7.66,,,15.36,,20.5,7.31,20.3,19.15,2.39,3.11,,0.72,0.99,,19.88,1,,0.98,,,17.19,17.77,1.51,1.59,,1.29,12.69,115.69,21.9,41.46,,19.01,,1.3,28.42,,,10,9276591909.999998,Building Products,Producer Manufacturing
ALNY,28.2,40.9,,,,,34.2,28.3,,,50.6,42.19,,9.87,40.83,3.06,,2.28,2.14,243.25,2.75,104.56,83.93,57.08,,40.24,,,,,,1879.25,,258.86,11.35,14.41,,0.01,0.77,0.05,,,,,23.78,348.41,85.37,,,,,,,965.18,,,,14.66,,,,,2106.61,0.7,,0.2,,,554.37,,,,969.04,2.69,,,,,,,,0.04,,,,,23123870652.000004,Pharmaceuticals: Major,Health Technology
ALRM,0.14,39.01,12.9,,13.5,,4.1,,11.7,0.5,10,11.41,,0.58,27.32,3.24,,7.18,1.11,62.3,8.66,101.63,53.86,48.51,5.46,1.53,,,,20.23,15.7,17.01,,,2.98,3.29,4.94,0.35,19.31,5.89,,26.96,10.56,14.39,4.81,61.37,64.95,13.07,,,13.54,,11.19,4.38,26.43,27.01,1.39,3.77,,0.96,0.64,,19.61,1.02,2.83,,,23.25,18.41,30.71,3.46,2.4,6.44,8.2,7.66,83.66,10.24,18.29,,13.8,,,235.81,,,10,2969415293.0,Packaged Software,Technology Services
ALSN,104.85,38.56,30.75,7.9,27.7,10.6,26.2,41.4,22.8,183.66,22.3,30.81,1.48,60.8,32.92,2.88,,1.4,0.33,109.14,2.83,64.21,52.8,43.2,2.16,1.48,,0.12,0.92,11.25,9.94,15.54,10.43,8.85,3.28,3.46,8.89,0.3,22.1,7.54,0.92,11.63,18.06,13.73,5.77,63.8,47.66,10.67,,,22.66,,30.65,5.8,13.2,13.2,1.78,3.03,,0.43,0.85,,13.72,1.71,,1.34,,,11.74,14.59,1.02,0.96,,2.25,14.17,101.84,21.4,52.88,,19.3,,4.26,22.72,,,10,5308520497.000001,Auto Parts: OEM,Producer Manufacturing
ALTR,26.31,66.91,12.26,,19.3,,12,5.2,58.3,18.01,5.8,73.18,,9.55,69.92,11.21,,2.44,1.98,109.02,3.27,,17.12,77.33,2.61,0.31,,,,154.27,90.77,71.62,,58.15,12.78,14.02,0.65,0.61,19.57,1.36,,76.34,,,8.4,71.41,81.29,4.86,,,5.1,,4.55,11.04,265.15,176.19,,14.44,,,,,74.99,1.53,16.25,,,63.38,68.35,155.92,,7.96,33.45,3.27,2.45,82.98,5.46,4.4,,2.03,,0.43,,,,3,5314548089.0,Packaged Software,Technology Services
ALV,,36.67,6.34,1.8,3.9,62.5,14.8,37.5,,40.88,13,26.38,3.72,,30.93,2.68,,0.1,0.17,93.69,0.96,41.71,79.88,75.27,1.89,1.04,,0.3,2.97,10.48,7.29,18.69,7.9,5.86,0.83,0.88,9.54,0.28,4.68,6.79,3.04,9.26,13.01,14.37,3.4,113.56,18.13,8.14,,,5.98,,8.2,3.17,12,10.2,8.5,0.72,,,,,15.41,0.83,1.94,0.86,,,6.96,9.72,1.2,1.49,8.05,0.71,7.68,36.49,20.35,26.11,,13.74,,8.89,15.99,,,10,8286669090.0,Auto Parts: OEM,Producer Manufacturing
ALVO,6.86,62.27,10.2,,0.6,,,,,,13.8,76.53,,,68.92,,,0.74,0.1,12.56,2.69,212.69,135.55,51.31,,,,,,,,,,,,11.89,,,,,,76.81,,,103.88,0.0,58.81,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,2442651982.0,Biotechnology,Health Technology
ALX,3.86,27.2,,,5.4,,24.4,7.4,11.7,,4.1,18.91,9.04,1.25,22.64,1.53,,6.9,0.32,201.0,10.02,,4056.19,192.75,7.15,5.78,,1.95,9.02,15.39,11.57,26.21,,,,7.64,6.5,0.14,29.15,6.68,9.02,,19.01,,,237.75,98.12,1.3,,,20.33,,38.02,5.34,21.57,21.57,3.99,4.39,,,,12.08,15.04,0.85,2.28,0.61,,,15.04,,2.27,0.97,5.34,10.02,3.36,98.66,8.51,21.13,,9.92,,6.19,11.87,,,10,1006953368.0,Real Estate Investment Trusts,Finance
AM,25.06,49.18,4.02,,,,83.5,3,2,60.37,4.3,57.9,8.78,9.13,50.88,1.83,,,,15.3,1.09,,17.43,31.14,3.35,1.49,,1.09,5.98,14.17,10.99,18.5,10.83,9.36,9.03,9.04,7.06,0.37,48.88,7.75,5.98,15.06,,13.48,2.34,12.28,62.98,3.05,,,33.94,,55.58,3.4,18.83,18.28,,6.34,,,,,12.95,1.25,2.51,,,,8.89,15.63,,1.35,7.49,1.09,6.77,19.17,12.97,18.21,,8.41,,7.78,,,,7,5631422941.0,Oil & Gas Pipelines,Industrial Services
AMAT,7.92,42.95,,2.8,19.2,16.1,9.4,8.1,20,15.47,9.1,50.31,1.6,,44.37,9.37,,1.12,1.43,168.37,2.51,143.41,37.79,66.74,0.75,0.35,,0.17,0.91,15.51,14.82,17.4,14.98,14.12,4.47,4.79,6.45,0.55,27.55,5.49,0.96,17.85,23.73,8.59,7.42,153.21,47.46,31.85,,,26.41,,28.95,7.21,19.45,19.34,0.89,5.14,,0.62,0.6,,18.65,1.1,2.81,1.39,,23.68,16.09,19.05,0.83,1.55,9.12,1.87,22.11,104.9,33.53,39.95,,32.77,,3.48,31.88,,,10,115650808151.0,Industrial Machinery,Producer Manufacturing
AMBA,1.53,58.83,17.23,,1.1,,,21.6,,,,58.31,,16.84,57.69,14.82,,2.12,37.96,74.05,2.84,113.83,72.47,38.56,,0.01,,,,,,,,1089.08,8.85,10.84,,0.83,,,,,,,19.02,57.97,60.52,,,,,,,5.5,,,,11.84,,,,,,1.28,,1.56,28.05,16.49,731.9,,,4.6,14.99,2.5,,,,,,,,0.06,,,,4,2277445800.0,Semiconductors,Electronic Technology
AMBP,,24.38,1.63,0.3,27.8,,,,53.9,,12.1,20.06,13.07,5.97,20.53,1.02,,0.3,0.1,3.02,1.17,37.17,90.19,30.93,7.2,,,,13.07,49.7,9.78,18.98,21.2,7.73,1.09,1.13,2.01,,5.94,15.75,13.07,13.48,,,2.84,4.03,11.81,0.87,,,,,2.95,,,,,0.38,,,,,6.36,0.75,,,,,3.62,,,,,0.88,,4.27,2.69,,,2.97,,1.12,,,,2,1960091667.0,Containers/Packaging,Process Industries
AMC,,40.79,,,50,,,73.1,63.7,,,38.15,,,38.41,,,0.33,0.06,4.06,0.5,9.94,68.22,5.9,24.05,,,,,384.28,27.08,,293.39,29.68,1.86,2.15,0.26,,,,,,40.48,62.2,4.48,15.87,67.28,,,,,,,,,,,0.28,,,,,,0.26,,0.39,,,,,,,,0.5,,0.5,0.35,,,,,36.28,,,,4,1658263514.0,Movies/Entertainment,Consumer Services
AMCR,8.37,24.18,,2,,2.1,1.3,2.7,,10.56,4.6,11.76,5.37,5.43,17.59,1.84,,0.11,0.06,9.49,1.29,71.68,78.98,50.88,4.13,1.99,,0.76,5.33,16.19,11.15,31.17,14.6,10.65,1.49,1.55,6.18,0.23,4.97,4.95,5.41,12.88,11.14,5.6,2.59,10.63,20.12,3.81,,,5.68,,9.82,3.48,17.76,14.35,2.61,1,,,,,20.24,0.89,,,,,11.47,20.86,2.55,1.46,,0.74,4.6,26.13,10.25,19.61,,8.11,,4.61,12.64,,,10,13543418485.0,Containers/Packaging,Process Industries
AMD,,37.9,,,92.9,,22.5,27.1,2.3,,19.9,48.3,,,39.57,10.24,,0.61,2.03,126.29,2.5,138.61,57.9,85.51,0.47,0.04,,,,122.22,40,122.85,32.18,22.05,6.17,7.87,0.82,0.82,6.4,0.77,,24.94,21.11,40.07,21.61,126.49,48.38,13.71,,,7.52,,5.64,3.55,112.25,41.53,0.89,8.38,,,,,131.02,1,5.52,1.62,,33.68,95.99,551.33,1.68,2.98,16.08,1.78,2.68,20.52,2.55,3.25,,2.93,,0.9,211.26,,,6,163974485587.0,Semiconductors,Electronic Technology
AME,20.21,36.9,15.37,,13.6,11.6,12.4,19.2,9.8,9.92,13.2,29.04,1.16,17.02,30.78,6.78,,0.2,0.17,184.05,1.39,90.5,41.58,51.53,1.1,0.25,,0.16,0.62,25.36,20.84,26.33,22.31,18.53,6.06,6.42,3.94,0.65,24.37,4,0.62,25.13,13.3,7.49,5.81,167.61,35.41,15.26,,,19.27,,25.41,4.41,31.72,27.42,2.8,6.12,,1.61,1.59,,25.08,1.1,,1.49,,,23.22,24.95,2.7,1.91,,0.84,9.18,88,14.26,14.85,,10.87,,,40.88,,,10,34982878734.0,Electrical Products,Producer Manufacturing
AMED,,33.52,,0.1,9.8,,,,,,3.3,47.12,,,37.33,3.71,,0.51,0.53,85.15,1.19,,8.81,51.9,2.07,0.41,,,,18.25,13.45,14.95,11.84,10.97,1.13,1.31,5.48,0.54,8.77,7.3,,17.31,,8.06,6.38,97.82,43.67,6.52,,,3.57,,9,2.43,33.76,19.83,,1.21,,,,,13.78,0.87,,0.86,,,13.25,16.11,,1.04,,1.19,3.97,121.19,10.36,7.58,,7.38,,1.03,26.95,,,8,3058687570.0,Medical/Nursing Services,Health Services
AMEH,11.02,18.44,,,18.8,,49.2,,,68.65,44,4.2,,3.54,11.73,3.4,,1.12,0.74,33.48,1.91,,8.9,23.62,3.43,0.68,,,,12.76,10.49,20.83,,,,0.85,7.84,0.55,4.06,4.57,,,,,,55.52,15.09,2.78,,,3.63,,4.92,2.27,25.75,26.31,3.25,0.93,,,,,22.94,0.6,3.17,0.77,,98.47,19.43,37.82,,1.64,8.6,1.91,5.41,174.9,13.05,9.62,,7.13,,,85.82,,,5,1531027429.0,Services to the Health Industry,Health Services
