Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
LSCC,,46.62,,21.3,,45.8,76.3,50,22.2,51.88,,,49.63,39.68,1.32,5.7,59.83,4.18,181.93,64.42,52.27,0.09,0.03,,,,47.39,38.07,36.62,,42.64,14.86,11.84,2.11,0.84,32.33,2.73,,54.52,21.75,,,75.55,69.53,,,31.42,,24.98,12.06,38.35,36.93,0.88,12.03,,,,,37.23,6.23,2.88,,39.62,32.86,39.08,1.48,3.98,23.65,3.01,27.5,79.58,24.8,35.26,,35.65,,2.49,314.89,,,6,12053836380.000002,Semiconductors,Electronic Technology
LSPD,,48.9,,4,,26.2,,3.4,44.6,58.58,,,51.17,7.25,4.99,31.11,13.96,6.34,11.27,26.15,14.19,,0.01,,,,,,,,2511.67,1.31,1.58,,0.94,,,,37.67,,80.99,21.08,25.94,42.37,,,,,,0.89,,82.12,,2.41,,,,,,3.09,,3.86,2.85,,,,2.72,2.58,6.23,,,,,,,,0.45,,,,,2339085228.51802,Packaged Software,Technology Services
LSTR,,49.99,2.4,15.2,16.8,12.1,10.7,30,11.3,56.47,1.49,,51.12,11.55,0.9,4.54,184.44,2.22,,37.04,58.34,0.34,0.12,,0.21,0.73,20.79,17.38,18.88,20.53,17.24,1.24,1.2,4.81,0.58,6.35,4.85,0.73,29.18,18.1,8.88,4.5,142.53,13.39,,,4.63,,5.77,6.48,28.38,29.55,2.71,1.32,,1.31,0.88,,20.71,2.98,1.24,,11.32,18.95,21.32,2.26,1.28,6.76,2.22,12.85,54.45,25.46,23.45,,24.96,,1.79,26.09,,,10,6701860359.0,Trucking,Transportation
LSXMA,,56.35,1.2,8.5,,77,15.5,,2.9,64.61,,,61.26,0.64,0.04,0.01,23.1,0.31,,105.57,26.28,4.56,1.08,,,,10.16,7.58,16.05,10.45,7.98,2.11,2.06,9.84,0.34,12.84,15.27,,6.55,36.16,,,28.71,48.94,3.62,,9.42,,21.43,0.73,9.5,7.32,0.64,0.91,,,,,6.86,,,,,4.5,8.74,0.41,0.37,,0.31,2.8,147.45,6.83,8.71,,5.05,,25.94,13.04,,,9,7217329999.999999,Movies/Entertainment,Consumer Services
LSXMB,,70.14,1.2,8.5,,77,15.5,,2.9,97.5,,,85.53,0.64,0.04,0.01,23.78,0.31,,105.57,26.28,4.56,1.08,,,,10.16,7.58,16.05,10.45,7.98,2.11,2.06,9.84,0.34,12.84,15.37,,6.51,36.16,,,28.0,48.94,3.62,,9.42,,21.43,0.72,9.44,7.27,0.63,0.89,,,,,6.82,,,,,4.46,8.69,0.41,0.37,,0.31,2.8,147.45,6.83,8.71,,5.05,,25.94,12.93,,,9,7318570000.0,Movies/Entertainment,Consumer Services
LSXMK,,56.62,1.2,8.5,,77,15.5,,2.9,64.76,,,61.64,0.64,0.04,0.01,23.07,0.31,,105.57,26.28,4.56,1.08,,,,10.16,7.58,16.05,10.45,7.98,2.11,2.06,9.84,0.34,12.84,15.27,,6.58,36.16,,,28.83,48.94,3.62,,9.42,,21.43,0.73,9.49,7.32,0.64,0.9,,,,,6.87,,,,,4.47,8.79,0.41,0.37,,0.31,2.8,147.45,6.83,8.71,,5.05,,25.94,13.03,,,9,7357760000.0,Movies/Entertainment,Consumer Services
LTC,,66.97,,1.6,,0.5,1.9,,5.5,81.16,6.34,2.15,72.48,1.62,0.03,0.01,35.94,2.6,209.6,,36.96,5.14,0.97,,1.29,6.34,18.44,14.33,22.34,20.17,14.6,17.15,12.04,5.42,0.49,53.9,6.87,6.34,,4.97,,,38.7,93.29,2.53,,40.6,,60.27,1.75,18.72,20.4,,7.56,,,,13.96,13.99,1.26,0.73,,,13.99,14.99,,0.89,1.75,2.6,4.39,58.52,8.39,9.5,,6.72,,,13.07,,,10,1319695030.0,Real Estate Investment Trusts,Finance
LTH,,69.42,,3.9,,,,23.1,18.5,76.22,,24.83,71.18,0.76,0.04,,19.76,0.43,14.75,22.23,3.2,8.98,1.88,,,,35.57,16.96,,,14.83,3.28,3.55,2.81,0.33,,,,33.42,,17.66,10.75,20.65,46.49,1.68,,3.19,,9.98,1.71,56.46,35.93,,1.74,,,,,,2.65,,,,8.38,,,,4.39,0.31,1.06,4.36,3.58,3.3,,2.62,,,,,,3,2945473978.0,Other Consumer Services,Consumer Services
LTHM,,52.05,,39.4,,352.2,,43.9,28.9,72.83,,,59.6,1.2,0.88,0.74,3.59,1.98,186.57,87.25,44.73,1.66,0.1,,,,11.99,10.74,,10.52,7.85,3.31,4.63,8.34,0.63,,,,14.09,,,34.73,10.04,50.29,,,25.94,,39.88,0.62,8.18,4.12,0.16,2.44,,,,,,0.38,,,,10.61,,,1.02,0.8,1.37,5.82,13.04,9.22,8.93,,7.31,,,,,,7,3626656687.0,Chemicals: Specialty,Process Industries
LULU,,33.94,1.1,19.5,,37,39.9,43.4,31.1,32.86,,,32.23,12.11,1.37,1.36,283.7,2.72,135.05,26.85,4.25,0.53,0.33,,,,16.03,13.65,20.71,14.3,12.43,3.34,3.65,6.24,0.62,17.63,4.89,,19.72,22,11.19,10.41,484.5,58.34,,,16.09,,22.78,8.44,22.77,22.03,0.81,3.68,,0.64,0.6,,20.75,2.88,0.64,,30.74,15.15,19.91,0.88,2.57,8.49,1.75,25.09,69.58,45.87,41.98,,37.73,,1.4,51.4,,,10,51337121333.00001,Internet Retail,Retail Trade
LUMN,,56.27,2.8,,,,,,,78.9,,,64.7,,0.41,0.08,1.21,1.03,11.06,58.71,35.28,,37.62,,,,,,,15.49,4.59,1.42,1.32,,0.02,,,,,252.76,,,4.48,50.54,0.57,,,,4.76,2.42,,,,0.08,,,,,,,0.13,,,0.46,,,0.05,,0.98,,,,,,1.97,,323.76,,,,5,1552298625.0,Major Telecommunications,Communications
LVS,,44.4,0.5,12,,,,,52.2,57.47,1.88,,47.44,2.36,1.16,0.36,42.25,1.3,2.25,9.38,12.75,3.26,3.53,,0.26,1.88,13.79,9.55,18.35,13.34,9.25,3.49,3.64,7.25,0.19,19.85,7.07,1.88,15.41,,20.92,8.46,112.61,50.3,3.43,,13.99,,23.9,7.96,20.41,18.5,,2.86,,,,,14.47,2.77,0.69,,,9.16,14.85,,3.9,9.35,1.29,7.12,21.83,16.25,37.32,,13.09,,7.47,18.13,,,8,37259155059.99999,Casinos/Gaming,Consumer Services
LW,,35.19,0.1,80.7,6.9,14.8,23.2,,12.6,34.62,2.28,,33.07,3.19,0.03,0.02,76.9,1.19,76.25,50.07,38.48,2.92,2.21,,0.23,1.63,14.64,11.45,,12.51,10.58,2.17,2.32,6.83,0.24,,,1.85,12.84,10.7,12.81,9.7,120.36,26.84,8.1,,16.71,,15.87,6.31,10.27,14.48,3.81,1.75,,,,,,4.44,,,,12.36,12.88,1.59,2.73,30.64,0.52,16.87,27.24,20.36,77.58,,14.11,,,24.97,,,10,14520043974.0,Food: Specialty/Candy,Consumer Non-Durables
LXP,,75.83,,2.5,6.1,,,,,82.16,4.36,,79.54,0.69,2.01,0.18,9.95,2.78,,89.32,5.47,20.73,0.76,,12.75,5.16,53.96,53.96,22.3,,,,12.66,1.85,0.53,56.77,6.62,5.21,,,,7.31,10.82,28.7,1.18,,5.55,,18.02,1.4,248.75,,,8.47,,,,121.32,14.92,,1.31,,,13.73,,,0.83,1.64,2.78,0.47,389.45,2.05,0.84,,1.58,,2.93,13.82,,,10,2842474638.0,Real Estate Investment Trusts,Finance
LYB,2.79,48.57,1,18.6,5.6,13,12,33.9,14.9,59.71,6.54,,51.96,2.78,0.38,0.18,95.65,2.12,50.81,32.7,32.96,2.75,0.97,,0.7,5.3,13.43,9.01,15.36,11.33,7.93,1,1.01,7.45,0.35,6.58,8.62,5.57,11.63,13.55,10.76,,90.97,12.35,6.78,,5.18,,8.12,2.4,14.78,13.4,12.18,0.76,,,,,11.57,1.31,0.78,,,7.14,14.57,,0.72,2.9,1.32,5.76,14.56,10.25,16.31,,9.59,,6.46,7.94,,,10,32432688644.000004,Chemicals: Specialty,Process Industries
LYFT,25.4,38,,,,54.3,45.9,48.5,14.7,39.52,,10.02,38.64,,0.53,1.46,13.09,0.82,,10.59,,,2.32,,,,,,,,25.07,0.87,1.02,,0.1,,,,22.57,,,17.31,17.65,41.24,,,,,,10.72,,,,1.1,,,,,,,,,,40.62,,,,29.07,0.82,,,,,,,,1,,,,,4356764249.0,Other Transportation,Transportation
LYV,,62.79,,67.5,,,,,124,76.23,,,68.59,1.87,0.57,0.81,98.38,0.92,0.86,41.91,32.41,4.7,,,,,20.65,14.18,34.57,17.96,13.99,0.98,1.03,4.84,,2.99,3.07,,68.35,15.09,31.36,8.84,136.3,23.9,2.55,,2.22,,3.72,,96.45,101.53,,1.02,,,,,30.55,,0.95,,,18.35,39.56,,2.24,,0.92,2.68,32.71,12.3,,,4.8,,,,,,5,19291276016.0,Movies/Entertainment,Consumer Services
LZ,,20.14,1,,,,47.4,,,17.39,,,17.81,1.27,0.83,26.92,6.45,1.03,,46.61,7.76,0.12,0.05,,,,22.97,13.21,9.8,18.4,15.25,2.56,1.4,4.35,0.37,14.3,7.88,,,,12.74,7.19,12.15,63.04,85.43,,3.15,,4.02,7.25,58.64,32.25,,1.88,,,,,13.13,4.36,,,,9.68,25.69,,,13.16,1.03,4.77,77.18,23.41,13.12,,4.26,,6.15,,,,4,1962089557.0,Miscellaneous Commercial Services,Commercial Services
M,17.99,51.61,4.1,22.4,20.5,,,24,13.8,53.23,1.48,,52.65,2.38,0.19,0.15,16.85,1.38,123.27,112.06,3.84,5.82,1.44,,0.21,4.02,73.99,10.07,25.89,9.23,5.14,0.46,0.44,1.35,0.25,1.7,8.65,4.13,6.02,12.39,,,19.15,40.49,8.71,,0.06,,4.74,1.11,561.67,5.28,,0.19,,,,,11.83,0.61,0.67,,,3.51,,,0.49,1.59,0.35,0.08,1.59,1.17,0.31,,10.55,,5.41,8.64,,,9,3048285264.0000005,Department Stores,Retail Trade
MA,10.46,43.43,2.1,4.9,12.5,22.3,24,21.1,20.4,44.54,1.26,3.62,43.25,10.89,0.45,0.49,444.0,1.09,,42.9,55.37,0.99,2.16,,0.19,0.58,27.92,26.46,39.28,25.8,24.42,14.99,16.23,3.58,0.17,41.32,2.57,0.6,30.95,16.91,16.39,11.99,477.31,76.22,25.34,,46.09,,58.47,57.07,35.29,34.77,2.35,16.23,,1.39,1.65,,39.38,,1.03,,,35.6,46.84,2.33,3.29,,1.09,29.22,739.31,58.95,189.11,,42.79,,2.33,57.29,,,10,390217001311.0,Miscellaneous Commercial Services,Commercial Services
MAA,,55.9,,0.6,11.9,10.1,29.3,,7.9,57.58,5.98,3.95,55.49,2.06,0.07,0.01,139.95,0.08,,26.5,,3.55,0.76,,1.19,4.07,28.69,16.13,34.81,29.22,16.33,9.55,9.71,3.49,0.53,27.89,3.69,4.17,34.09,12.9,,3.42,178.03,37.46,4.47,,25.92,,31.47,2.68,29.34,29.33,3.33,7.5,,1.77,2.35,14.99,27.07,1.87,0.99,,,14.59,22.31,3.08,1.46,2.68,0.08,4.91,,6.86,9.12,,5.89,,3.91,33.97,,,10,16101422058.0,Real Estate Investment Trusts,Finance
MAC,23.13,56.88,,,,,14.6,17.1,,69.5,0.7,,61.54,,0.22,0.03,15.67,0.68,,57.57,66.56,62.87,1.9,,,4.34,,109.32,27.43,45.08,16.82,9.72,8.62,,0.31,31.42,8.16,4.34,,,,,12.6,54.47,0.91,,,,19.26,1.48,,,,3.88,,,,,12.28,,0.64,,,12.28,,,0.74,1.55,0.68,,,,,,2.32,,7.63,7.99,,,7,2632579808.0,Real Estate Investment Trusts,Finance
MAG,9.26,66.39,,15.6,,,,,,88.95,,29.47,75.82,,14.01,,,14.66,,2005.27,,,,,,,,,,,,38.44,,,,,,,22.74,,11.92,,,,,,,,,2.63,23.3,23.26,,,,,,,,1.66,,23.3,21.77,,21.58,,3.92,2.63,14.66,11.62,,,11.89,,,,0.01,,,,3,1226059249.8522868,Precious Metals,Non-Energy Minerals
MAN,,46.26,4.5,1.5,9.2,17.4,31.4,,6.7,55.75,6.27,,49.17,3.34,0.13,0.47,70.23,1.17,,63.46,93.02,4.02,0.6,,0.58,4.29,17.13,12.41,15.28,10.07,8.28,0.22,0.22,5.84,0.26,1.42,7.84,4.4,14.29,12.17,39.47,2,79.35,17.55,3.18,,0.27,,1.4,1.55,72.4,13.95,,0.19,,,,,13.08,4.71,0.68,,,10.17,18.52,,0.5,35.65,1.17,0.58,27.3,5.65,2.16,,2.39,,10.94,10.03,,,10,3719578282.999999,Personnel Services,Commercial Services
MANH,13.92,53.09,1,9.5,,21.7,40.1,21.6,17.6,37.69,,8.66,48.44,23.62,0.56,4.01,241.03,1.2,,20.88,68.98,0.23,0.22,,,,66.44,64.75,62.09,59.29,56.74,12.92,15.22,1.51,0.36,24.51,1.59,,64.34,13.3,16.01,11.2,225.09,53.62,,,19.91,,22.91,61.99,78.8,60.44,6.04,15.65,,3.95,3.59,,63.99,15,1.85,,1507.13,62.32,95,4.97,5.8,83.73,1.2,32.16,591.83,87.83,88.73,,39.49,,1.35,118.21,,,10,12264691316.0,Packaged Software,Technology Services
MANU,,58.62,,,,11.8,,32,9,72.68,,,63.4,1.01,0.14,0.1,16.6,0.38,,,25.25,3.92,3.62,,,,,17.22,,,,,4.19,,0.13,,,,,,,5.33,20.07,,,,,,,12.03,,,,3.12,,,,,,,0.81,,,31.13,,,,,0.37,,,,,,,,,,,,4,3112855102.9999995,Movies/Entertainment,Consumer Services
MAR,26.43,55.5,3.6,,59.8,114.9,,24.8,34.1,59.95,0.9,6.19,56.93,3.56,0.05,0.03,246.67,0.42,,13.93,39.99,3.26,,,0.2,0.9,21.33,19.89,31.75,18.83,17.29,3.25,3.42,4.69,,10.78,3.68,1.04,26.18,22.21,6.43,6.43,250.84,21.25,6.39,,12,,16.02,,25.46,23.89,1.42,3.06,,2.07,2.14,,28.3,,1.37,,,24,32.02,0.96,4.71,,0.42,11.41,153.46,21.82,,,13.15,,3.59,50.03,,,9,60590356909.0,Hotels/Resorts/Cruise lines,Consumer Services
MARA,7.75,54.45,,20.5,,,,,234.2,64.08,,2.58,56.94,8.78,4.56,0.95,24.58,23.07,,9.86,6.09,0.37,0.14,,,,8.82,6.47,,,31.64,8.83,11.74,11.34,0.84,,,,46.77,,,37.91,25.0,,,,120.74,,,2.67,10.55,,,11.07,,,,,,,1.41,,5.69,,18.24,,,2.73,23.07,33.61,52.03,37.89,48.3,,,,,,,,1,1713024511.0000002,Data Processing Services,Technology Services
MAS,15.27,63.76,5.1,,27.9,7.4,10.2,17.7,9,87.23,4.93,2.76,72.99,4.25,0.22,0.11,70.58,1.74,78.84,64.23,58.53,2.42,,,0.29,1.64,13.72,13.72,17.2,13.42,12.08,2.31,2.33,7.29,,13.56,6.9,1.65,17.25,16.15,7.56,2.87,57.03,36.04,13.21,,11.6,,17.2,,17.3,17.81,1.7,1.99,,0.86,0.85,,14.88,,1.23,,,12.44,18.36,1.51,1.49,,1.09,17.12,61.45,37.27,,,32.73,,6.57,22.41,,,10,12296706229.999998,Building Products,Producer Manufacturing
MASI,,36.54,1.5,0.5,,,,,24.3,41.04,,14.68,35.53,4.19,0.3,0.16,108.96,2.31,192.78,90.05,66.62,4.09,0.7,,,,49.29,28.94,132.08,31.31,25.38,3.9,3.42,2.03,0.46,2.59,0.88,,,6.62,30.7,2.67,189.26,48.61,3.18,,4,,8.11,4.23,74.07,38.57,9.89,2.97,,2.33,9.94,,114.71,5.45,0.48,,,42.13,62.27,7.58,2.08,17.34,1.31,2.62,14.12,5.57,5.95,,5.92,,0.54,30.08,,,10,5340963714.0,Medical Specialties,Health Technology
MAT,,48.49,,52.1,,9.6,19.7,60.8,5.1,66.12,,,54.56,3.14,1.03,0.44,16.73,2.49,103.75,49.4,65.68,3.05,1.28,,,,10.76,8.52,7.5,10.25,8.13,1.33,1.33,9.29,0.33,17.73,16.75,,11.81,24.79,38.22,1.99,21.19,48.69,5.22,,5.38,,11.8,2.84,20.16,19.68,0.29,1.09,,,,,6.14,4.43,0.82,,,5.34,6.76,0.79,1.57,22.31,1.88,4.8,40.12,13.6,14.47,,7.24,,7.17,57.69,,,7,7461719069.0,Recreational Products,Consumer Durables
MATW,,48.33,1.4,,3.1,56.2,,,7.8,68.13,4.41,,54.89,2.17,0.13,0.05,25.61,1.82,72.5,30.71,39.79,5.35,1.79,,0.49,3.68,21.95,9.65,119.08,,,,0.88,4.56,0.27,0.74,1.75,3.71,,10.4,30.61,1.41,37.89,30.41,1.69,,1.77,,4.2,1.54,24.16,13.34,,0.42,,,,,58.88,,0.53,,,12.43,60.8,,0.62,,1.12,1.75,14.08,4.93,6.43,,5.29,,3.94,38.8,,,7,1202863313.9999998,Miscellaneous Manufacturing,Producer Manufacturing
MATX,51.11,50.46,7.3,46.4,11.9,19.8,23.3,8.6,16.5,45.24,1.65,5.04,47.63,3.11,0.05,0.04,126.6,0.97,,39.26,34.14,1.05,0.3,,0.15,1.02,12.87,7.41,27.06,,,,1.59,7.77,0.56,5.87,4.22,1.08,,28.05,14.03,,88.36,20.13,34,,9.62,,10.82,1.82,14.93,14.93,0.35,1.44,,0.48,1.69,,24.66,1.24,1.83,,,9.95,18.01,0.6,0.65,2.31,0.97,7.04,16.23,10.38,12.76,,6.84,,9.42,14.42,,,10,3047565765.0,Marine Shipping,Transportation
MBC,36.68,52.77,0.3,,,11.5,6.4,24.6,2.9,73.95,,10.53,60.59,3.43,0.45,0.2,15.96,2.06,58.7,35.95,31.92,2.1,0.63,,,,8.47,6.97,8.49,,,,0.95,11.81,0.51,11.19,14.84,,,,,,0.0,33.54,5.03,,6.87,,11.59,1.65,11.24,10.51,,0.75,,,,,6.93,,,,,5.7,,,,,1.34,7.63,45.03,14.69,16.09,,12.23,,,,,,5,1536025430.0,Home Furnishings,Consumer Durables
MBLY,,43.48,,,,27.8,50.4,17.6,28.6,32.01,,,40.07,22.31,3.72,,26.95,5.87,123.71,77.99,48.55,,,,,,,68.73,141.93,95.16,70.65,12.66,12.9,,0.96,9.09,0.78,,72.71,,,21.01,0.0,48.07,,,,,,1.47,,44.92,,11.75,,,,,128.97,4.74,,33.69,16.04,82.69,,,,11.28,4.48,,,,,,,,,,,,,30365403221.0,Packaged Software,Technology Services
MC,7.97,76.13,,,19.6,,,,,93.72,5.17,,84.83,3.6,0.25,0.49,63.92,0.46,,16.01,16.05,,0.58,,,3.74,,,35.32,,37.82,4.18,4.98,,0.36,14.1,2.77,3.74,73.29,,,21.77,40.49,17.35,,,,,,12.34,,,,5.08,,,,,31.67,,2.26,,,27.61,,,1.51,12.34,0.46,,,,,,,,3.76,28.79,,,8,3528009606.9999995,Investment Banks/Brokers,Finance
MCD,,48.78,1,14.7,7.3,15.9,25.4,17.1,10.8,59.57,3.76,,52.5,4.77,0.17,0.02,251.53,0.83,1.65,29.79,31.85,3.62,,,0.53,2.61,19.31,16.57,32.45,18.87,16.11,8.77,9.04,5.18,,27.87,3.96,2.67,20.65,11.06,6.51,5.28,303.52,57.01,8.41,,33.36,,45.81,,21.35,20.94,3.13,7.08,,,,,25.54,,1.04,,,19.18,23.69,2.67,3.19,,0.82,16.27,32.45,25.12,,,19.8,,3.23,28.68,,,10,202763856505.00003,Restaurants,Consumer Services
MCHP,1.82,50.22,0.6,8.3,31.1,22.8,67,12.2,11.5,49.37,4.5,6.95,50.43,4.88,0.13,0.05,92.09,1.2,183.12,39.2,66.91,1.76,0.91,,0.44,1.91,21.67,16.12,21.24,32.64,27.09,9.99,7.26,4.61,0.42,34.16,5.28,1.97,33.49,24.47,,,72.65,65.44,13.4,,24.98,,33.52,7.42,26.54,24.34,1.3,6.6,,0.79,0.78,,19.43,,1.25,,,17.43,20.48,1.15,1.43,,0.67,11.7,103.07,19.39,28,,13.26,,5.76,56.15,,,10,42256669403.0,Semiconductors,Electronic Technology
MCO,18.68,78.02,0.8,29.4,11.2,0.6,,,4.3,94.23,1.28,8.5,85.09,6.82,0.75,0.35,446.7,1.42,,15.02,96.77,2.53,2.05,,0.31,0.73,34.24,29.7,42.23,32.11,27.03,12.91,13.84,2.92,0.24,32.77,2.5,0.76,40.54,6.72,13.65,9.68,379.53,79.8,7.28,,27.01,,39.51,22.81,48.77,43.41,7.89,13.18,,2.37,2.56,,40.19,,1.63,,,35.39,43,,3.7,,1.42,11.49,289.41,21.19,52.21,,15.34,,2.12,54.88,,,10,62608365448.0,Financial Publishing/Services,Commercial Services
MCW,,53.48,,272.9,,6.3,43.2,,13.3,66.34,,,57.16,1.21,0.06,0.01,7.16,0.3,10.87,43.3,1.73,7.14,1.93,,,,22.65,16.12,,17.35,13.06,4.05,4.3,4.42,0.32,,,,22.25,,14.29,9.15,10.52,69.77,2.25,,8.04,,18.48,2.45,31.13,24.6,,2.49,,,,,,,,,,12.05,,,,,0.26,2.66,11.99,6.68,8.54,,4.61,,,,,,4,1900019273.0000005,Other Consumer Services,Consumer Services
MDB,,47.26,,,,17.8,,,33.1,53.31,,,51.95,6.71,3.86,1.75,252.54,4.93,,7.26,55.71,,0.93,,,,,,141.06,,,9.34,10.02,,0.42,7.1,0.68,,117.29,,,18.19,466.46,74.52,,,,,,14.6,,77.47,,10.28,,,,,146.6,7.29,,59.99,20.89,139.73,,,17.31,15.46,4.93,,,,,,,,,,,,,25836027499.000004,Packaged Software,Technology Services
MDGL,22.95,58.5,,9.6,,,,,,53.45,,17.72,56.86,,9.26,,,9.39,,,,,,,,,,,,,,64.78,,,,,,,,,,,,,,,,,,6.81,,,,,,,,,,,,7,6.87,,,,,6.85,9.39,,,,,,,,,,,,,3248905226.0,Pharmaceuticals: Major,Health Technology
MDLZ,,41.5,1.7,2.6,10.5,17.8,9.3,6.9,12.5,39.27,4.43,,40.97,2.37,0.05,0.07,64.35,0.77,63.87,139.34,35.48,2.42,0.69,,0.49,2.64,15.44,13.09,28.4,17.15,14.19,2.87,2.93,6.48,0.37,10.31,4.32,2.64,18.38,15.81,6.69,3.79,81.11,41.69,13.17,,11.87,,18.91,3.04,20.43,19.09,1.7,2.43,,,,,23.57,,0.89,,,17.84,20.09,1.55,1.31,,0.63,5.88,68.46,12.94,15.08,,7.57,,6.37,21.1,,,10,97868463211.0,Food: Specialty/Candy,Consumer Non-Durables
MDT,,41.08,0.9,0.1,6,3.5,5.4,2.7,3,53.06,5.02,,42.81,2.7,0.74,0.32,77.08,2.03,180.03,74.71,67.29,3.05,0.5,,0.53,3.56,21.06,14.26,22.49,16.45,13.16,3.5,3.61,4.75,0.56,16.07,5.26,3.6,14.19,6.51,6.38,4.32,91.2,65.35,7.69,,11.36,,17.06,2.01,28.03,14.79,,3.18,,,,,19.65,,0.78,,,15.08,24.87,,1.12,,1.55,4.06,50.7,6.87,7.18,,5.58,,5.91,22.74,,,10,108797735480.00002,Medical Specialties,Health Technology
MDU,15.51,56.15,,,,,,,,69.13,1.85,28.37,59.88,1.79,0.1,0.04,25.49,1.43,14.45,45.84,82.38,2.76,0.83,,0.39,1.96,11.16,8.44,1064.12,,,,1.7,8.96,0.38,0.16,0.14,1.96,21.35,,6.54,,19.3,19.1,3.72,,10.75,,9.98,1.74,10.89,16.84,24.06,1.17,,,,,749.74,1.25,1.46,,,9.62,14.47,,2.18,2.09,1.37,5.81,11.42,9.61,15.99,,5.42,,11.56,20.56,,,9,4101276888.0,Gas Distributors,Utilities
MEDP,61.96,71.94,4.7,,,32.1,32.6,27.4,34.1,88.83,,37.38,78.77,8.86,0.43,2.99,444.6,0.78,,8.06,46.99,0.36,0.2,,,,38.05,35.32,28.46,33.9,31.51,6.2,6.86,2.63,0.37,24.12,3.44,,41.37,21.92,19.74,15.57,344.04,27.99,241.12,,15.92,,18.07,20.51,45.31,45.31,1.74,7.22,,,,,29.88,,,,,27.95,31.82,1.81,3.13,,0.78,20.18,136.84,54.01,64.05,,17.85,,1.07,113.39,,,8,8556965451.0,Miscellaneous Commercial Services,Commercial Services
MELI,39.31,66.41,,22.3,,101.4,280.8,69,52.6,80.86,,,72.27,4.97,0.31,0.71,1743.99,1.27,10.32,87.31,3.61,2.04,1.56,,,,44.61,35.09,17.38,34.2,27.42,4.63,5.76,2.24,0.18,33.13,5.91,,50.34,22.14,32.67,24.46,1968.93,48.79,6.25,,7.17,,12.75,26.08,78.03,58.45,0.38,5.67,,,,,17.18,8.5,0.54,,,15.5,24,2.34,3.27,27.8,1.25,6.87,104.3,33.96,41.87,,22.94,,0.02,414.25,,,7,69962425482.00002,Internet Retail,Retail Trade
MEOH,13.27,59.6,4,25.8,17.4,40.9,,27.9,18.3,76.83,0.63,5.83,66.2,1.63,0.33,0.14,51.81,1.17,52.37,,50.78,4.03,1.53,,0.41,1.43,16.46,8,28.09,16.1,7.66,1.62,1.68,6.08,0.31,6.1,6.29,1.43,22.35,21.79,35.03,2.96,42.59,17.68,2.17,,4.63,,6.88,1.78,21.96,28.95,4.08,0.99,,2.32,1.28,,16.19,1.53,0.92,,,6.02,38.93,2.18,0.63,1.78,0.85,2.58,8.09,6.78,8.44,,4.84,,2.1,17.57,,,8,2800882459.205511,Chemicals: Specialty,Process Industries
META,63.23,46.19,3.5,9.9,,17.9,13.9,26.9,19.9,30.28,0.2,34.63,40.73,12.54,2.07,1.54,496.14,2.68,,54.48,33.81,0.56,0.25,,0.03,0.2,22.71,18.62,25.14,20.47,14.92,7.85,8.72,4.4,0.67,34.7,3.93,0.4,25.1,18.66,20.35,13.91,369.88,81.44,102.98,,32.06,,37.38,8.42,28.5,28.27,1.73,9.15,,0.9,0.84,,26.42,3.5,0.91,,628.05,17.11,30.14,1.72,2.43,9.77,2.68,21.59,52.2,29.99,32.48,,29.82,,1.2,56.06,,,10,772746078896.0001,Internet Software/Services,Technology Services
