Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
RUSHA,,66.43,1.9,16.1,31.8,29.9,47.8,,19,71.22,7.5,,68.83,3.57,0.09,0.08,50.26,1.43,100.11,10.51,11.59,2.82,1.05,,0.16,1.35,11.51,7.93,,13.17,11.39,0.72,0.72,8.69,0.42,,,1.35,,22.88,,,46.16,20.09,8.15,,4.16,,6.27,2.04,12.7,12.73,0.72,0.53,,0.41,,,,1.21,1.46,,,93.42,,0.65,1.26,2.6,0.28,7.7,15.93,19.05,17.49,,9.99,,,21.3,,,10,3317397170.0000005,Specialty Stores,Retail Trade
RUSHB,,64.5,1.9,16.1,31.8,29.9,47.8,,19,68.48,8.16,,66.81,3.57,0.09,0.08,46.52,1.43,100.11,10.51,11.59,2.82,1.05,,0.16,1.47,11.51,7.93,,13.17,11.39,0.72,0.72,8.69,0.42,,,1.47,,22.88,,,45.96,20.09,8.15,,4.16,,6.27,2.03,11.76,11.78,0.67,0.52,,0.38,,,,1.21,1.45,,,92.99,,0.65,1.25,2.59,0.28,7.7,15.93,19.05,17.49,,9.99,,,21.24,,,10,3317397170.0000005,Specialty Stores,Retail Trade
RVMD,51.8,64.16,,15.9,,,,,,57.83,,38.45,63.07,24.4,18.18,19.35,45.92,18.45,,,203.7,,0.05,,,,,,,,,447.89,1324.23,,0.9,,,,,,,,1.86,,,,,,,4.39,,,,1120.04,,,,,,,,4.98,4.9,,,,,4.58,18.45,,,,,,,,,,,,,3467236017.0,Pharmaceuticals: Other,Health Technology
RVNC,,59.45,,,,8.4,15.3,5.7,118.8,54.93,,,58.84,,4.02,0.58,3.79,5.37,204.01,45.14,35.6,,,,,,,,,,,2.25,2.57,,,,,,,,62.95,27.47,41.41,69.11,,,,,,,,,,1.41,,,,,,,,,,,,,,,4.64,,,,,,,,,,,,,1477649988.0,Pharmaceuticals: Major,Health Technology
RVTY,,64.79,,24.2,,,,,,75.95,0.22,,69.06,2.54,1.23,0.42,125.59,2.23,129.11,64.95,82.5,5.57,0.51,,0.06,0.22,57.24,22.97,170.09,26.72,19.37,5.91,6.06,1.75,0.58,3.56,0.63,0.22,26.88,13.6,8.05,5.29,107.42,55.52,2.68,,5.49,,9.86,1.98,104.05,27.18,2.45,5.68,,,,,155.28,,1.54,,,87.27,76.73,2.98,1.36,,1.92,1.08,23.04,2.32,1.9,,2.32,,5.67,29.21,,,10,14081847250.000002,Medical Specialties,Health Technology
RXO,14.64,77.5,,,,,,,4.1,78.8,,14.43,77.91,4.02,0.01,0.01,31.18,1.14,,49.34,73.4,8.92,0.98,,,,,66.04,,73.57,40.86,1.11,1.1,,0.32,,,,213.29,,57.01,6.78,0.0,16.48,1.5,,,,1.25,6.3,,266.5,,0.97,,,,,,,,,,68.65,,,,,1.14,,,,,,3.22,,,,,,5,2137268344.0,Packaged Software,Technology Services
RXRX,,52.18,,,,,,,91.6,57.93,,,54.64,4.46,4.01,5.81,8.19,4.65,,34.76,,,0.13,,,,,,,,,,44.13,,0.72,,,,,,,,14.74,8.68,,,,,,4.85,,,,39.56,,,,,,,,13.88,10.37,,,,,6.16,4.65,,,,,,,,,,,,,1814424919.0,Biotechnology,Health Technology
RXST,79.43,28.57,,,,,9.8,12,49.7,22.01,,21.3,25.34,50.63,6.84,49.7,44.72,9.2,179.58,40.9,59.96,,0.02,,,,,,,,,11.97,16.06,,0.9,,,,148.44,,43.08,35.32,40.97,63.39,,,,,,10.14,,,,15.9,,,,,,,,15.64,11.12,,,,,10.14,8.18,,,,,,,,,,,,2,1063250647.0000002,Electronic Components,Electronic Technology
RYAAY,12.13,35.94,,17.5,,,,,99.8,42.57,0.95,,36.48,2.51,0.64,1.63,99.69,0.93,0.2,29.3,2.19,0.93,0.35,,0.13,0.95,10.51,6.59,12.5,8.6,5.07,1.07,1.45,9.51,0.43,9,5.84,0.95,9.93,0.06,,6.76,150.14,19.78,20.67,,12.03,,12.78,2.11,13.27,13.29,,1.26,,,,,13.93,1,0.48,,,5.51,9.06,,1.4,2.15,0.93,9.64,17.18,16.66,20.34,,12.68,,14.46,17.61,,,8,20158486701.66225,Airlines,Transportation
RYI,,71.09,3.7,94.1,,97.8,,1.1,16.4,81.64,2.96,,77.13,3.06,0.06,0.05,25.28,2.09,69.69,47.87,40.73,3.86,0.98,,0.28,2.96,10.72,7.57,14.09,,,,0.35,9.33,0.33,2.45,13.94,2.96,,35.75,,,28.24,19.73,4.27,,1.84,,3.22,0.98,9.72,9.61,0.55,0.18,,,,,7.44,0.75,1.52,,,3.8,6.1,0.56,0.38,1.32,0.94,3.59,9.82,8.58,10.3,,6.44,,,8.93,,,7,1012069177.0,Steel,Non-Energy Minerals
RYN,,61.67,,5.4,1.8,13.7,,17.6,3.7,75.78,4.12,,68.08,2.29,1.41,0.11,29.8,2.46,16.65,13.84,11.33,3.75,0.79,,3.18,3.84,25.19,14.89,28.75,44.05,19.23,7.15,5.49,3.97,0.51,19.1,4.5,3.84,64.59,4.97,20.72,,33.71,28.62,4.33,,15.92,,21.28,2.42,26.61,83.01,25.15,4.29,,7.2,0.85,18.07,22.57,2.99,0.84,,,15.68,46.93,,2.25,2.42,2.08,4.53,188.35,6.39,9.08,,6.25,,2.88,30.41,,,10,4486606961.0,Real Estate Investment Trusts,Finance
RYTM,126.02,59.07,,,,1.1,,5.2,,46.32,,,56.35,1.41,3.71,186.81,48.74,4.35,249.69,259.57,52.45,,0.02,,,,,,,,,21.94,30.36,,0.24,,,,,,51.45,63.25,140.05,88.37,,,,,,48.26,,,,31.1,,,,,,,,696.29,77.37,,,,,54.16,4.2,,,,,,,,0.02,,,,,1420262167.0000002,Biotechnology,Health Technology
S,24.48,61.7,,,,,,4.5,69.6,58.92,,,61.85,5.51,1.37,36.05,22.61,1.88,,22.2,79.56,,0.01,,,,,,,,205.59,7.96,9.58,,0.7,,,,349.4,,,27.2,33.2,72.28,,,,,,4.36,,,,10.09,,,,,,,,90.44,19,,,,,8.19,1.88,,,,,,,,0.06,,,,,4967555873.999999,Packaged Software,Technology Services
SABR,,68.64,,,,,45.4,68.4,22.2,73.41,,,71.49,,0.7,0.13,3.54,1.37,,36.83,49.61,33.07,,,,,683.96,37.71,,21.38,14.55,1.87,1.93,0.15,,,,,78.97,36.17,,4.59,7.19,25.67,0.31,,,,4.93,,,,,0.42,,,,,,,0.24,,,21.72,,,,,1.37,,3.34,0.21,,,4.17,,,,,,6,1752509147.0000002,Packaged Software,Technology Services
SAFE,,69.78,,6.6,3.3,,,,19.9,72.78,3.71,,72.11,0.72,0.24,0.01,22.63,22.26,,,171.1,23.18,1.78,,0.54,3.11,34.8,32.35,295.86,,,15.41,15.41,2.87,0.34,5.21,1.18,3.11,14.29,9.32,22.32,6.24,40.43,98.77,1.5,,,,76.91,0.71,,17.37,3.1,4.24,,,,12.2,85.37,0.78,,,,85.37,,2.35,0.75,0.78,22.26,,108.02,2.55,,,4.81,,,,,,7,1375829716.0,Real Estate Investment Trusts,Finance
SAGE,,45.36,,,,,,,,39.59,,,43.17,0.57,11.6,216.88,10.81,12.22,,1129.09,,,0.01,,,,0.1,0.1,0.12,,,2.01,,1000,0.92,,,,,,28.24,59.23,160.31,96.49,,,,,,0.92,,,,7.12,,,,,,,,0.99,0.94,,,,,0.92,12.22,,,,,,,,1.04,,,,1,1258760481.0,Pharmaceuticals: Major,Health Technology
SAH,5.11,58.81,6.7,10.5,42.6,75.5,25.5,,20.3,66.64,9.77,3.79,61.93,3.53,0.01,,56.74,1.09,46.24,4.34,11.03,6.92,4.29,,0.18,2.07,14,10.41,,15.18,10.98,0.41,0.41,7.14,0.17,,,2.1,9.52,21,,4.18,59.55,15.62,2.78,,1.21,,3.53,2.13,11.63,8.47,0.4,0.14,,0.32,,,,1.76,1.09,,,23.06,,0.34,1.86,8.25,0.35,3.31,10.82,13.56,19.67,,7.97,,,18.48,,,9,1862830733.0000005,Specialty Stores,Retail Trade
SAIA,11.11,31.65,,26,,26.7,36.6,20.7,16.3,15.12,,3.22,25.01,11.14,0.04,0.06,386.21,1.23,,19.08,39.2,0.31,0.1,,,,21.4,15.49,,20,14.14,3.37,3.48,4.67,0.73,,,,25.05,20.1,16.54,9.84,367.19,20.97,200.61,,12.42,,16.11,5.05,27.18,27.18,1.1,3.45,,0.9,,,,2.52,2.58,,,18.32,48.84,1.12,5.66,5.09,1.23,14.88,24.67,22.37,20.04,,17.68,,,54.86,,,10,10794859184.999998,Trucking,Transportation
SAIC,,55.64,3.6,8.9,,19,8.5,,4.9,55.16,1.36,,57.56,3.29,0.04,0.02,123.43,0.95,3.32,41.94,48.36,2.6,1.26,,0.2,1.2,11.82,9.87,21.89,,,,1.16,8.46,0.34,5.3,6.09,1.2,,26.11,,,103.93,11.7,3.93,,6.28,,6.55,3.58,14.45,17.07,0.92,0.9,,1.21,1.11,,17.04,,1.23,,,15.91,11.46,0.9,0.91,,0.95,8.19,301.1,16.54,25.6,,8.35,,10.99,24.59,,,10,5809655335.999999,Information Technology Services,Technology Services
SAM,,55.04,0.2,4.3,,,,21.1,5,72.21,,,60.33,7.46,0.81,5.42,283.71,1.95,46.65,34.77,17.17,0.17,0.04,,,,22.23,13.64,17.02,19.93,13.2,1.58,1.61,4.5,0.73,9.49,5.71,,28.9,,26.33,3.04,354.48,43.76,,,4.6,,7.26,3.21,36.99,31.35,,1.72,,,,,18.14,2.31,0.59,,25.42,13.46,29.02,,1.71,3.84,1.39,6.34,20.52,12.05,8.57,,10.18,,4.95,30.41,,,10,4546302617.000001,Beverages: Alcoholic,Consumer Non-Durables
SAND,,46.76,,15.4,,23,2.3,13.4,9.9,27.51,1.05,14.78,41.25,2.54,0.69,0.03,5.63,2.26,,67.78,37.59,2.88,0.29,,1.2,1.05,29.54,14.27,17.17,,15.81,11.44,11.61,3.39,0.75,69.55,7.4,1.04,83.79,14.99,22.32,3.3,5.51,46.84,1.59,,12.19,,34.73,1.2,71.27,114.9,4.91,9.68,,,,,13.92,2.49,0.92,,,11.9,,5.36,3.33,1.2,2.26,1.12,4.32,3.65,1.53,,2.42,,,80.43,,,9,1542949300.958865,Precious Metals,Non-Energy Minerals
SAP,50.06,63.74,0.4,13.6,9.1,,,,4.6,69.88,1.7,14.34,66.01,6.34,0.63,1.22,209.2,1.12,,71.89,68.25,1.57,0.23,,0.55,1.13,46.73,36.87,34.02,38.91,32.98,6.71,6.9,2.14,0.59,20.49,2.95,1.13,42.22,,31.62,10.52,143.33,72.58,8.17,,8.15,,21.18,5.37,91.39,48.54,161.8,6.97,,3.58,2.17,,34.01,7.09,1.48,,,30.59,29.56,,2.87,23.53,1.12,3.79,111.81,9.01,6.23,,7.17,,3.47,49.69,,,10,158017611751.13184,Packaged Software,Technology Services
SATS,,63.95,,25.9,,,,,48.3,70.14,,26.93,66.34,0.56,0.11,0.03,19.63,0.44,8.73,8,9.7,329.61,1.26,,,,,392.36,,124.03,15.36,1.85,1.44,,0.36,,,,67.16,,,,6.19,28.71,2.47,,,,2.12,0.27,,14.1,,0.24,,,,,,,0.18,,,1.56,,0.56,,,0.35,,,,,,1.5,,,2.82,,,6,1574690288.0,Specialty Telecommunications,Communications
SAVE,,41.2,,,,26.3,22.8,19.3,32,57.58,,,44.65,0.41,0.57,0.12,2.87,0.97,,5.24,13.3,,7.17,,,,,,,,23.14,1.24,1.26,,0.11,,,,,,35.58,2.61,23.95,9.52,,,,,,0.31,,,,0.06,,,,,,,0.06,,,,,,,0.31,0.97,,,,,,,,,3.42,,,6,1796789383.0,Airlines,Transportation
SBAC,,65.61,0.5,,22.3,17.3,106.9,11,10.7,72.34,1.68,,68.34,0.22,0.1,0.02,217.82,0.19,,29.28,21.98,8.95,,,0.52,1.68,37.2,23.11,29.06,25.35,20.83,13.93,13.83,2.69,,47.6,5.48,1.82,28.52,16.17,12.32,1.54,312.74,78.24,2.9,,20.61,,45.75,,42.71,32.24,2.96,8.8,,1.03,0.8,17.76,18.49,,0.81,,,15.53,22.69,2.73,3.46,,0.19,5.37,15.42,10.92,,,10.89,,3.42,143.3,,,8,23643691577.0,Real Estate Investment Trusts,Finance
SBLK,39.53,34.97,4.7,7.4,215.5,23.6,,46.4,10,26.3,7.91,11.3,31.22,1.59,0.73,0.19,23.01,1.43,35.17,23.88,24.78,2.84,0.71,,0.62,7.91,12.86,8.46,10.82,7.38,5.67,2.93,3.65,7.78,0.56,33.73,12.64,13.05,5.76,32.68,32.37,11.87,25.4,31.34,3.35,,20.57,,26.14,1.14,10.36,9.97,0.45,2.16,,,,,6.36,0.71,1.23,,,5.75,6.48,0.4,0.5,1.14,1.25,6.38,10.06,9.82,11.06,,8.75,,28.91,,,,5,1861430612.0000005,Marine Shipping,Transportation
SBRA,12.87,68.27,,,,,,,,63.79,4.51,10.68,67.24,0.72,0.23,0.02,16.48,2.23,,239.3,79.81,7.4,0.9,,2.74,7.31,38.26,18.61,22.02,23.95,12.76,8.66,9.61,2.61,0.52,43.66,7.47,7.31,,,18.49,4.06,14.41,69.15,2.03,,7.58,,35.1,1.38,82.4,37.63,,5.86,,,,13.33,13.52,1.53,1.06,,,13.52,,,0.71,1.39,2.23,0.91,633.32,3.13,1.72,,4.2,,8.75,21.4,,,8,3093705676.0,Real Estate Investment Trusts,Finance
SBS,16.23,57.44,,9.4,,29.6,6.4,,12.8,51.94,1.54,,57.2,1.62,0.72,0.28,15.43,1.23,3.41,11.91,64.98,3.2,0.72,,0.42,1.72,13.83,9.5,13.13,9.8,7.18,3.54,3.41,7.23,0.47,29.9,11.03,1.72,13.94,13.24,22.64,5.46,8.89,36.71,4.22,,12.59,,23.04,1.94,21.55,23.78,2.77,3.08,,1.93,0.79,,10.41,,1.94,,,10.18,17.45,4.62,0.92,,1.21,4.02,1060.64,8.99,8.21,,5.06,,,20.57,,,10,8409974073.259998,Water Utilities,Utilities
SBSW,,38.29,1.1,,51.8,,,,,20.16,2.59,,32.53,0.42,0.7,0.62,4.26,1.7,94.6,28.7,21.95,,0.84,,1.43,2.59,,,,6.03,1.81,0.6,0.65,,0.34,,,8.84,22.3,32.09,,3.62,6.66,11.24,3.7,,,,7.53,1.12,,16.71,,0.48,,,,,,0.9,,,,7.72,,,0.63,1.14,0.97,,,,,,6.68,,,9.26,,,7,4716358911.3204,Precious Metals,Non-Energy Minerals
SBUX,,43.92,0.9,,8.9,34.8,53.6,220.5,16.2,42.67,5.02,,44.02,2.83,0.42,0.12,75.2,0.86,25.38,20.53,11.56,3.35,,,0.6,2.99,17.68,14.09,26.82,16.66,13.34,2.68,2.9,5.66,,10.82,4.64,3.04,20.09,15,9.06,6.17,110.1,27.67,9.86,,11.38,,15.24,,20.72,20.66,3.33,2.36,,1.4,1.89,,21.8,,0.61,,,13.19,27.42,1.73,2.45,,0.63,14.3,38,29.75,,,15.94,,4.25,25.67,,,10,110221848193.99998,Restaurants,Consumer Services
SCCO,30.83,39.45,,0.9,38.7,9.6,15.7,5.4,7.4,38.91,8.85,32.12,36.96,7.08,1.16,0.32,103.86,2.81,65.4,42.78,46.32,1.22,0.82,,0.79,2.68,18.03,15.36,40.52,15.21,13.29,7.42,8.28,5.55,0.48,20.43,2.65,2.34,23.36,14.82,14.49,7.84,74.49,46.84,14.05,,26.15,,45.01,9.55,29.46,29.46,2.65,7.7,,1.63,1.34,,37.7,3.56,1.65,,,25.2,32.83,2.45,2.35,9.7,2.27,16.14,39.89,30.86,35.18,,20.95,,2.83,39.95,,,10,61670825135.0,Other Metals/Minerals,Non-Energy Minerals
SCHL,,38.36,6.4,1.7,10.1,22,,65.8,11.3,40.13,3.58,,37.84,2.76,0.21,0.97,31.26,1.27,159.1,78.96,58.76,1.38,0.12,,1.03,2.58,49.44,10.52,9.3,,,0.54,0.56,2.02,0.61,6.05,10.9,2.58,18.97,,,,43.25,55.65,,,0.76,,1.54,0.87,80.15,40.13,,0.6,,,,,10.27,1.34,0.74,,37.21,6.35,41.42,,0.7,1.01,0.77,0.68,2.7,1.54,1.14,,1.47,,17.41,17.18,,,7,1255825617.0,Publishing: Books/Magazines,Consumer Services
SCI,7.73,73.78,5,0.9,12.8,11,5.8,0.8,11.1,85.1,2.56,4.69,79.38,0.9,0.28,0.04,78.2,0.62,4.15,55.45,8.1,3.73,2.94,,0.33,1.52,16.8,12.56,31.11,16.2,12.4,3.76,3.82,5.95,0.1,12.29,4.44,1.55,21.25,18.22,8.74,3.04,73.87,26.16,3.69,,12.73,,22.41,7.19,22.47,22.77,1.63,2.86,,0.73,1.12,,23.17,,1.19,,,13.51,19.61,1.6,1.38,,0.57,3.28,21.11,6.16,32.62,,4.49,,1.94,26.33,,,10,9167773468.999998,Other Consumer Services,Consumer Services
SCL,,61.93,0.1,7.4,9.2,,,,8,63.28,2.68,,63.55,2.94,0.2,0.18,89.5,1.38,56.69,48.98,71.52,4.13,0.58,,0.69,1.67,41.31,15.32,29,,10.83,1.15,1.17,2.42,0.51,4.05,4.48,1.68,33.85,,,6.56,89.62,12.33,5.83,,1.71,,3.23,1.66,53.92,41.82,,0.91,,,,,22.77,1.87,0.94,,,7.08,19.6,,2.22,1.88,0.97,1.59,3.85,3.59,3.14,,3.02,,,17.62,,,10,1827431516.9999995,Chemicals: Specialty,Process Industries
SCS,54.59,60.55,0.2,,2.6,16.4,19.2,123.7,7,63.43,2.24,0.39,62.22,3.25,0.39,0.34,14.2,1.61,45.28,38.16,40.83,2.69,0.7,,0.5,2.83,13.93,8.82,10.5,13.19,6.44,0.61,0.64,7.18,0.41,6.09,11.77,2.83,15.19,,18.71,,12.15,32.29,5.41,,2.89,,4.4,1.86,18.68,17.71,,0.52,,,,,8.66,1.58,0.95,,,6.98,9.47,,1.23,3.19,1.15,4.14,20.37,8.94,10.48,,6.37,,9.68,14.79,,,10,1007787057.9999998,Office Equipment/Supplies,Producer Manufacturing
SDGR,,54.56,,,,,43.4,,17.1,53.44,,,54.91,3.76,4.05,3.42,22.25,4.64,,60.21,62.77,,0.25,,,,,,,,,,7.03,,0.7,,,,,,,,34.01,60.42,,,,,,3.15,,,,8.72,,,,,,,,7.81,6,,,,,3.17,4.64,,,,,,,,,,,,1,2374207588.0000005,Packaged Software,Technology Services
SDRL,9.28,61.27,,,,,,,3.8,63.58,,9.25,62.81,2.98,1.65,0.96,53.55,2.92,,18.01,44.58,1.09,0.21,,,,9.43,6.77,20.06,13.97,9.65,2.56,2.35,10.6,0.71,11.73,5.16,,21.31,,39.67,10.93,0.0,27.45,6.51,,19.78,,23.14,1.3,13.29,12.83,,2.63,,,,,22.7,0.86,,,,14.08,,,,1.3,2.92,8.2,14.78,11.41,11.44,,10.63,,7.48,,,,1,3808833425.7177777,Contract Drilling,Industrial Services
SE,21.39,32.17,,20.4,,,,94.4,33.8,27.59,,89.28,27.48,2.23,0.64,1.3,65.62,1.46,5.53,12.39,5.75,12.89,0.62,,,,112.49,112.49,18.68,54.72,33.41,2.47,2.64,0.89,0.35,14.12,5.15,,57.7,,77.52,14.84,79.29,43.4,4.22,,0.32,,1.24,5.65,1312.4,381.51,,2.73,,,,,19.42,9.9,,,,19.42,,,3.95,5.79,1.44,0.24,14.39,2.99,0.68,,0.38,,1.16,,,,1,22183726624.0,Internet Retail,Retail Trade
SEAS,,51.33,6.6,,,,,,69.2,44.33,,0.79,48.09,2.1,0.42,0.09,52.74,0.77,152.1,465.55,16.64,3.55,,,,,11.67,8.77,26.94,4.48,3.69,1.58,3.17,8.57,,11.77,6.18,,,16.46,,,66.26,92.4,3.16,,13.84,,27.23,,14.18,14.14,,1.97,,,,,16.69,,1.18,,,6.46,11.8,,1.82,,0.67,9.41,24.11,22.48,104.99,,14.42,,16.44,67.62,,,7,3120523756.9999995,Movies/Entertainment,Consumer Services
SEAT,,43.82,,,,,,,98.8,43.25,,,42.42,0.02,0.29,0.54,4.98,0.57,46.74,453.93,28.09,3,2.03,,,,11.62,8.44,7.54,7.17,6.46,0.96,1.07,8.61,0.09,14.26,16.18,,33.24,,20.06,9.65,6.04,73.88,4.41,,9.21,,9.09,4.79,11.04,11.14,,1.05,,,,,7.45,,,,,6.53,,,,,0.51,4.84,363.24,7.23,,,10.58,,0.08,,,,2,1300701225.0,Movies/Entertainment,Consumer Services
SEB,,53.67,5.8,13.1,,,,87.8,11.7,62.8,0.37,,57.37,3.2,0.87,0.64,3182.23,2.54,61.61,15.05,21.27,3.76,0.39,,0.05,0.28,18.53,7.73,27.18,,,,0.4,5.4,0.61,1.48,4.43,0.28,,18.89,,,3800.13,3.99,,,2.85,,,0.67,13.33,17.85,0.82,0.36,,,,,32.23,0.74,0.6,,6.93,5.57,7.73,0.71,0.89,0.69,1.55,3.44,4.97,3.18,5.4,,,,2.53,10.33,,,10,4468999147.000001,Agricultural Commodities/Milling,Process Industries
SEDG,,43.85,,26.1,,,23.5,,23.5,56.54,,,48.98,1.71,1.03,0.93,26.81,4.54,236.67,70.67,133.33,,0.33,,,,,,,,,1.19,0.72,,0.54,,,,,5.23,,,198.66,16.88,,,,,,0.68,,,,0.72,,,,,,,,,1.43,,,,1.19,0.7,2.19,,,,,,,,3.15,13.75,,,9,7934495563.999999,Electrical Products,Producer Manufacturing
SEM,8.63,71.17,1.6,8.5,,0.7,2.6,,8.3,73.47,1.27,28.6,72.2,1.81,0.11,0.03,39.35,1.22,,11.08,53.57,6.11,3.74,,0.23,1.27,16.12,12.06,41.81,15.26,11.92,1.44,1.48,6.2,0.17,3.55,4.71,1.27,20.21,9.95,5.31,4.91,29.7,14.44,2.97,,3.97,,8.8,3.69,18.74,17.93,4.17,0.72,,1.38,0.64,,20,,1.39,,,10.44,22.34,,1.04,,1.22,3.49,24.84,9.57,21.26,,6.88,,2.66,22.61,,,10,3289200314.0,Hospital/Nursing Management,Health Services
SEMR,25.41,67.52,,,,,,,33.1,78.32,,10.28,73.31,13.32,2.42,18.29,14.84,2.75,,68.35,6.56,1.08,0.06,,,,401.34,158.34,113.34,,,,6.07,0.25,0.66,5.35,0.8,,,,,,15.67,83.16,,,4.01,,1.51,9.51,168.64,206.11,,6.82,,,,,133.7,10.31,,16.86,13.37,86.31,,,,11.69,2.75,4.14,26.64,2.22,6.23,,2.72,,,,,,1,1238533270.9999998,Packaged Software,Technology Services
SFL,44.71,29.5,,6.7,,161.9,,,11.2,19.67,5.1,12.63,25.57,0.6,0.16,0.07,11.78,0.29,9.68,13.24,25.58,7.53,2.49,,1.03,8.64,14.31,11.96,,12.89,7.52,4.57,5.14,6.99,0.28,,,9.12,9.33,8.61,19.22,3.77,13.72,35.04,1.66,,15.21,,33.07,1.54,12.14,12.28,0.85,1.88,,,,,,0.92,0.56,,,4.65,19.42,1.43,,1.54,0.29,3.27,8.85,9.92,11.7,,6.01,,9.48,11.11,,,9,1488014506.0000002,Marine Shipping,Transportation
SFM,114.26,67.18,5,14.9,,4.8,4.7,,6.5,78.57,,66.97,70.68,4.92,0.53,0.18,84.66,1.19,26.42,15.42,1.14,2.54,1.41,,,,25.05,15.09,36.68,23.65,17.87,1.37,1.45,3.99,0.35,3.94,3.24,,27.53,17.55,9.35,9.07,39.47,37.12,36.15,,4.25,,5.87,7.05,29.19,27.87,1.63,1.26,,0.97,1.01,,31.48,4.13,1.95,,,17.21,25.67,1.9,1.85,13.74,0.65,9.01,19.68,14.67,26.5,,11.18,,0.66,44.79,,,10,4161851436.0,Food Retail,Retail Trade
SFWL,,46.4,,9.3,,9.8,20.7,,12.3,40.22,,,46.32,2.31,0.2,0.43,1.29,1.09,,54.37,79.05,2.01,0.57,,,,9.78,4.58,,,,,0.35,10.22,0.41,,,,,,,,0.0,11.51,7.83,,2.55,,3.44,0.98,9.92,9.92,,0.26,,,,,,0.7,,,,8.72,,,,1.11,1.09,4.17,14.59,11.83,10.26,,6.97,,4.73,,,,4,1191050016.0,Air Freight/Couriers,Transportation
SG,73.8,46.06,,,,28.4,15.7,28.3,27.5,58.16,,171.88,49.24,3.91,2.79,0.8,26.41,3.02,1.7,11.38,3.77,,0.65,,,,,,,,173.06,4.4,4.81,,0.56,,,,,,24.68,16.81,0.0,18.4,,,,,,6.36,,,,4.79,,,,,,,,,,89.82,,,,7.34,3,,,,,,,,,,,,,1406277497.0,Restaurants,Consumer Services
SGH,,45.3,,,,1.8,62.9,3.5,6.3,33.92,,9.96,40.63,1.95,1.33,0.64,23.02,2.68,84.29,72.69,62.99,9.42,1.72,,,,181.17,19.23,14.2,,7.22,1.06,1.27,0.55,0.27,8.91,8.6,,11.4,0.81,41.98,,18.98,29.35,0.42,,,,1.15,2.87,,23.7,,1.08,,,,,12.1,3.14,,,,10.06,,,1.05,9.35,2.18,,2.5,0.69,,,,,0.83,,,,4,1176595598.0,Semiconductors,Electronic Technology
SGHC,,63.7,,85.7,,,,,11.2,72.49,2.63,,67.75,5.17,0.84,10.35,3.86,1.41,0.04,77.36,28.8,0.19,0.05,,,2.63,23.31,10.32,18.7,,7.5,0.95,1.01,4.29,0.6,5.41,4.47,2.63,11.8,,,6.22,0.0,46.13,25.86,,2.22,,5.99,3.11,55.14,27.18,,1.19,,,,,22.18,2.76,,,19.3,13.29,6.41,,,6.33,1.41,3.38,178.25,10.39,6.02,,8.28,,4.14,,,,3,1744790802.0,Casinos/Gaming,Consumer Services
SGRY,,72.69,,89.9,,,,,,85.12,,,78.22,1.19,0.35,0.06,31.11,1.71,12.49,26.46,61.55,6.64,1.61,,,,19.7,14.81,40.37,,13.86,2.3,2.52,5.08,0.28,6.24,4.41,,30.85,2.37,27.88,10.12,30.17,23.93,2.23,,0.02,,15.42,2.01,,30.8,308,1.44,,,,,22.44,,,,,15.09,,,1.49,,1.56,0.01,24.79,5.69,0.03,,6.65,,4.18,,,,2,3948031309.999999,Hospital/Nursing Management,Health Services
